首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
S,6,"SHOOT IT OUT","GENERATIONS from EXILE TRIBE/THE RAMPAGE from EXILE TRIBE",超极限,极限,663,79,25,B - 左边滑点,B - 右边单点,1344942,30 + 0.1
S,6,"SHOOT IT OUT","GENERATIONS from EXILE TRIBE/THE RAMPAGE from EXILE TRIBE",超极限,极限,263,37,7,A - 左下滑点,A - 右边单点,1344248,30 - 0.3
,,"别爱太满别睡太晚","贺一航",非押爆,极限,449,57,8,B - 右下单点,B - 右边长条中间,1229775,30 - 0.4
,,"别爱太满别睡太晚","贺一航",非押爆,极限,449,57,6,B - 右下单点,B - 右边长条中间,1229256,29 + 0.3
,,"别爱太满别睡太晚","贺一航",非押爆,极限,450,57,12,B - 左边单点,B - 右边长条结尾,1229082,29 + 0.2
,,"别爱太满别睡太晚","贺一航",非押爆,极限,442,56,16,B - 左下长条中间、右边单点,B - 右下单点,1228911,29 + 0.1
,,"别爱太满别睡太晚","贺一航",非押爆,极限,440,56,12,B - 左下长条开始,B - 左下单点,1228737,29 + 0.0
,,"别爱太满别睡太晚","贺一航",非押爆,极限,449,57,4,B - 右下单点,B - 右边长条中间,1228737,29 + 0.0
,,"别爱太满别睡太晚","贺一航",非押爆,极限,453,57,26,B - 右下长条开始,B - 左边滑点,1228733,29 + 0.0
,,"别爱太满别睡太晚","贺一航",非押爆,极限,450,57,10,B - 左边单点,B - 右边长条中间,1228563,29 - 0.1
,,"别爱太满别睡太晚","贺一航",非押爆,极限,422,55,8,B - 左下左滑条开始,B - 左边长条中间,1228386,29 - 0.2
,,"别爱太满别睡太晚","贺一航",非押爆,极限,441,56,13,B - 左下长条中间,B - 左下单点,1228218,29 - 0.3
,,"别爱太满别睡太晚","贺一航",押爆,极限,449,57,8,B - 右下单点,B - 右边长条结尾,1230813,30 + 0.2
,,"别爱太满别睡太晚","贺一航",押爆,极限,440,56,12,B - 左下长条开始,B - 右下单点,1230468,30 + 0.0
,,"别爱太满别睡太晚","贺一航",押爆,极限,449,57,6,B - 右下单点,B - 右边长条中间,1230294,30 - 0.1
,,"别爱太满别睡太晚","贺一航",押爆,极限,441,56,13,B - 左下长条中间,B - 右下单点,1229949,30 - 0.3
,,"别爱太满别睡太晚","贺一航",押爆,极限,260,37,0,A - 左边滑点,A - 左下长条结尾,1229939,30 - 0.3
,,"别爱太满别睡太晚","贺一航",押爆,极限,449,57,4,B - 右下单点,B - 右边长条中间,1229775,30 - 0.4
,,"别爱太满别睡太晚","贺一航",押爆,极限,442,56,16,B - 左下长条中间、右边单点,B - 左下滑点,1229603,30 - 0.5
,,"别爱太满别睡太晚","贺一航",押爆,极限,434,56,0,B - 左下左滑条结尾、右边长条开始,B - 左边单点、右边单点,1229601,30 - 0.5
,,"别爱太满别睡太晚","贺一航",押爆,极限,441,56,14,B - 左下长条中间,B - 右下单点,1229430,29 + 0.4
,,"别爱太满别睡太晚","贺一航",押爆,极限,442,56,15,B - 左下长条中间、右边单点,B - 右下单点,1229430,29 + 0.4
,,"别爱太满别睡太晚","贺一航",超极限,极限,442,56,16,B - 左下长条中间、右边单点,B - 左下滑点,1230814,30 + 0.2
,,"别爱太满别睡太晚","贺一航",超极限,极限,449,57,7,B - 右下单点,B - 右边长条结尾,1230813,30 + 0.2
,,"别爱太满别睡太晚","贺一航",超极限,极限,440,56,11,B - 左下长条开始,B - 右下单点,1230468,30 + 0.0
,,"别爱太满别睡太晚","贺一航",超极限,极限,449,57,5,B - 右下单点,B - 右边长条中间,1230294,30 - 0.1
,,"别爱太满别睡太晚","贺一航",超极限,极限,442,56,15,B - 左下长条中间、右边单点,B - 左下滑点,1230122,30 - 0.2
,,"别爱太满别睡太晚","贺一航",超极限,极限,434,55,31,B - 左下左滑条结尾、右边长条开始,B - 左边单点、右边单点,1230120,30 - 0.2
,,"别爱太满别睡太晚","贺一航",超极限,极限,441,56,13,B - 左下长条中间,B - 右下单点,1229949,30 - 0.3
,,"别爱太满别睡太晚","贺一航",超极限,极限,260,36,31,A - 左边滑点,A - 左下长条结尾,1229939,30 - 0.3
,,"别爱太满别睡太晚","贺一航",超极限,极限,449,57,3,B - 右下单点,B - 右边长条中间,1229775,30 - 0.4
,,"别爱太满别睡太晚","贺一航",超极限,极限,428,55,19,B - 左边右滑条中间,B - 右边单点,1229772,30 - 0.4
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,197,25,0,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2407383,41 + 0.1
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,197,24,30,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2406345,41 - 0.5
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,199,25,1,A - 左边右滑条中间、右边左滑条中间,A - 左下左滑条中间、右边左滑条中间,2406345,41 - 0.5
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,213,25,15,A - 左下右滑条左拐、右下左滑条右拐,A - 左边右滑条中间、右下右滑条中间,2406345,41 - 0.5
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,215,25,17,A - 左下左滑条中间、右下右滑条中间,A - 左边右滑条中间、右下右滑条中间,2406345,41 - 0.5
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,197,24,28,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2405307,40 - 0.1
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,227,25,30,A - 左下左滑条中间、右下右滑条中间,A - 左下左滑条结尾、右边左滑条结尾,2405307,40 - 0.1
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,229,25,31,A - 左边左滑条右拐、右边右滑条左拐,A - 左下左滑条结尾、右边左滑条结尾,2405307,40 - 0.1
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,196,24,24,A - 右下单点,A - 左下左滑条中间、右边左滑条中间,2404962,40 - 0.3
F,8,"Faded(困难版)","Alan Walker",非押爆,极限,197,24,26,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2404269,39 + 0.3
F,8,"Faded(困难版)","Alan Walker",押爆,极限,197,25,0,A - 左边右滑条开始、右边左滑条开始,A - 左边左滑条右拐、右下左滑条右拐,2409459,42 + 0.3
F,8,"Faded(困难版)","Alan Walker",押爆,极限,197,24,30,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2408421,42 - 0.3
F,8,"Faded(困难版)","Alan Walker",押爆,极限,199,25,1,A - 左边右滑条中间、右边左滑条中间,A - 左边左滑条右拐、右下左滑条右拐,2408421,42 - 0.3
F,8,"Faded(困难版)","Alan Walker",押爆,极限,213,25,15,A - 左下右滑条左拐、右下左滑条右拐,A - 左边右滑条中间、右下右滑条中间,2408421,42 - 0.3
F,8,"Faded(困难版)","Alan Walker",押爆,极限,215,25,17,A - 左下左滑条中间、右下右滑条中间,A - 左下右滑条左拐、右边右滑条左拐,2408421,42 - 0.3
F,8,"Faded(困难版)","Alan Walker",押爆,极限,197,24,28,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2407383,41 + 0.1
F,8,"Faded(困难版)","Alan Walker",押爆,极限,223,25,26,A - 左下左滑条中间、右下右滑条中间,A - 左下左滑条结尾、右边左滑条结尾,2407383,41 + 0.1
F,8,"Faded(困难版)","Alan Walker",押爆,极限,196,24,24,A - 右下单点,A - 左下左滑条中间、右边左滑条中间,2407038,41 - 0.1
F,8,"Faded(困难版)","Alan Walker",押爆,极限,968,82,0,B - 左下左滑条开始、右边左滑条开始,B - 右下左滑条右拐、左边单点,2406351,41 - 0.5
F,8,"Faded(困难版)","Alan Walker",押爆,极限,197,24,26,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2406345,41 - 0.5
F,8,"Faded(困难版)","Alan Walker",超极限,极限,197,24,31,A - 左边右滑条开始、右边左滑条开始,A - 左边左滑条右拐、右下左滑条右拐,2409459,42 + 0.3
F,8,"Faded(困难版)","Alan Walker",超极限,极限,199,25,1,A - 左边右滑条中间、右边左滑条中间,A - 左边右滑条中间、右下右滑条中间,2409459,42 + 0.3
F,8,"Faded(困难版)","Alan Walker",超极限,极限,213,25,15,A - 左下右滑条左拐、右下左滑条右拐,A - 左下右滑条左拐、右边右滑条左拐,2409459,42 + 0.3
F,8,"Faded(困难版)","Alan Walker",超极限,极限,215,25,17,A - 左下左滑条中间、右下右滑条中间,A - 左下左滑条中间、右边左滑条中间,2409459,42 + 0.3
F,8,"Faded(困难版)","Alan Walker",超极限,极限,197,24,29,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2408421,42 - 0.3
F,8,"Faded(困难版)","Alan Walker",超极限,极限,223,25,25,A - 左下左滑条中间、右下右滑条中间,A - 左下左滑条结尾、右边左滑条结尾,2408421,42 - 0.3
F,8,"Faded(困难版)","Alan Walker",超极限,极限,197,24,27,A - 左边右滑条开始、右边左滑条开始,A - 左下左滑条中间、右边左滑条中间,2407383,41 + 0.1
F,8,"Faded(困难版)","Alan Walker",超极限,极限,225,25,27,A - 左下左滑条中间、右下右滑条中间,A - 左下左滑条结尾、右边左滑条结尾,2407383,41 + 0.1
F,8,"Faded(困难版)","Alan Walker",超极限,极限,196,24,23,A - 右下单点,A - 左下左滑条中间、右边左滑条中间,2407038,41 - 0.1
F,8,"Faded(困难版)","Alan Walker",超极限,极限,231,26,2,A - 左边右滑条中间、右边左滑条中间,A - 左边滑点,2407037,41 - 0.1
V,9,"VORACITY","MYTH & ROID",非押爆,极限,518,46,0,A - 左边滑点、右下滑点,A - 左下长条中间、右边长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",非押爆,极限,1064,89,0,B - 左下滑点、右边滑点,B - 左边长条中间、右下长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",非押爆,极限,1430,118,0,B - 左边滑点、右下滑点,B - 左下长条中间、右边长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",非押爆,极限,518,45,30,A - 左边滑点、右下滑点,A - 左下长条中间、右边长条中间,2535160,39 + 0.3
V,9,"VORACITY","MYTH & ROID",非押爆,极限,1064,88,30,B - 左下滑点、右边滑点,B - 左边长条中间、右下长条中间,2535160,39 + 0.3
V,9,"VORACITY","MYTH & ROID",非押爆,极限,1430,117,30,B - 左边滑点、右下滑点,B - 左下长条中间、右边长条中间,2535160,39 + 0.3
V,9,"VORACITY","MYTH & ROID",非押爆,极限,522,46,2,A - 左边滑点、右边滑点,A - 左下长条中间、右边长条中间,2534468,39 - 0.1
V,9,"VORACITY","MYTH & ROID",非押爆,极限,1068,89,2,B - 左边滑点、右边滑点,B - 左边长条中间、右下长条中间,2534468,39 - 0.1
V,9,"VORACITY","MYTH & ROID",非押爆,极限,515,45,15,A - 左边单点、右边单点,A - 左边单点,2534125,39 - 0.3
V,9,"VORACITY","MYTH & ROID",非押爆,极限,1061,88,15,B - 左边单点、右边单点,B - 右边单点,2534125,39 - 0.3
V,9,"VORACITY","MYTH & ROID",押爆,极限,518,46,0,A - 左边滑点、右下滑点,A - 左下长条结尾、右边长条结尾,2538274,41 + 0.1
V,9,"VORACITY","MYTH & ROID",押爆,极限,1064,89,0,B - 左下滑点、右边滑点,B - 左边长条结尾、右下长条结尾,2538274,41 + 0.1
V,9,"VORACITY","MYTH & ROID",押爆,极限,1430,118,0,B - 左边滑点、右下滑点,B - 左下长条结尾、右边长条结尾,2538274,41 + 0.1
V,9,"VORACITY","MYTH & ROID",押爆,极限,518,45,30,A - 左边滑点、右下滑点,A - 左下长条中间、右边长条中间,2537236,41 - 0.5
V,9,"VORACITY","MYTH & ROID",押爆,极限,1064,88,30,B - 左下滑点、右边滑点,B - 左边长条中间、右下长条中间,2537236,41 - 0.5
V,9,"VORACITY","MYTH & ROID",押爆,极限,1430,117,30,B - 左边滑点、右下滑点,B - 左下长条中间、右边长条中间,2537236,41 - 0.5
V,9,"VORACITY","MYTH & ROID",押爆,极限,518,45,28,A - 左边滑点、右下滑点,A - 左下长条中间、右边长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",押爆,极限,1064,88,28,B - 左下滑点、右边滑点,B - 左边长条中间、右下长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",押爆,极限,1430,117,28,B - 左边滑点、右下滑点,B - 左下长条中间、右边长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",押爆,极限,512,45,0,A - 左下单点、右下单点,A - 右边右滑条结尾、左边单点,2535856,40 - 0.3
V,9,"VORACITY","MYTH & ROID",超极限,极限,518,45,31,A - 左边滑点、右下滑点,A - 左下长条结尾、右边长条结尾,2538274,41 + 0.1
V,9,"VORACITY","MYTH & ROID",超极限,极限,1064,88,31,B - 左下滑点、右边滑点,B - 左边长条结尾、右下长条结尾,2538274,41 + 0.1
V,9,"VORACITY","MYTH & ROID",超极限,极限,1430,117,31,B - 左边滑点、右下滑点,B - 左下长条结尾、右边长条结尾,2538274,41 + 0.1
V,9,"VORACITY","MYTH & ROID",超极限,极限,518,45,29,A - 左边滑点、右下滑点,A - 左下长条中间、右边长条中间,2537236,41 - 0.5
V,9,"VORACITY","MYTH & ROID",超极限,极限,1064,88,29,B - 左下滑点、右边滑点,B - 左边长条中间、右下长条中间,2537236,41 - 0.5
V,9,"VORACITY","MYTH & ROID",超极限,极限,1430,117,29,B - 左边滑点、右下滑点,B - 左下长条中间、右边长条中间,2537236,41 - 0.5
V,9,"VORACITY","MYTH & ROID",超极限,极限,518,45,27,A - 左边滑点、右下滑点,A - 左下长条中间、右边长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",超极限,极限,1064,88,27,B - 左下滑点、右边滑点,B - 左边长条中间、右下长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",超极限,极限,1430,117,27,B - 左边滑点、右下滑点,B - 左下长条中间、右边长条中间,2536198,40 - 0.1
V,9,"VORACITY","MYTH & ROID",超极限,极限,512,44,31,A - 左下单点、右下单点,A - 右边右滑条结尾、左边单点,2535856,40 - 0.3
,,"アリエラ","佐香智久/天月-あまつき-",非押爆,爆气,457,48,28,B - 右边长条中间、左边单点,B - 左边长条结尾、右边单点,1734119,49 + 0.0
,,"アリエラ","佐香智久/天月-あまつき-",非押爆,爆气,452,48,16,B - 右边单点,B - 左边长条中间、右边单点,1730937,48 + 0.4
,,"アリエラ","佐香智久/天月-あまつき-",非押爆,爆气,454,48,22,B - 右边长条开始,B - 左边长条中间、右边单点,1730406,48 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",非押爆,爆气,464,49,4,B - 左边滑点,B - 左边单点、右边单点,1729348,48 + 0.1
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,460,49,0,B - 左边滑点,B - 左边单点、右边单点,1737832,50 - 0.3
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,455,48,24,B - 右边长条中间,B - 左边长条结尾、右边单点,1737301,50 - 0.4
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,461,49,1,B - 左边滑点,B - 左边单点、右边单点,1735711,49 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,453,48,18,B - 左下单点,B - 左边长条中间、右边单点,1735710,49 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,456,48,26,B - 右边长条中间,B - 左边长条结尾、右边单点,1735710,49 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,457,48,27,B - 右边长条中间、左边单点,B - 左边长条结尾、右边单点,1735710,49 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,452,48,16,B - 右边单点,B - 左边长条中间,1734119,49 + 0.0
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,457,48,28,B - 右边长条中间、左边单点,B - 左边长条结尾、右边单点,1734119,49 + 0.0
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,462,49,2,B - 左边滑点,B - 左边单点、右边单点,1733590,49 - 0.1
,,"アリエラ","佐香智久/天月-あまつき-",押爆,爆气,454,48,22,B - 右边长条开始,B - 左边长条中间,1733588,49 - 0.1
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,455,48,23,B - 右边长条中间,B - 左边长条结尾、右边单点,1738892,50 - 0.1
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,460,48,31,B - 二单点（cool）、左边滑点,B - 左边单点、右边单点,1737952,51 - 0.3
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,460,49,0,B - 二单点（cool）、左边滑点,B - 左边单点、右边单点,1737952,51 - 0.3
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,457,48,27,B - 右边长条中间、左边单点,B - 左边长条结尾、右边单点、一单点（cool）、二单点（cool）,1735950,51 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,453,48,17,B - 一单点（cool）、左下单点,B - 左边长条中间、右边单点,1735830,50 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,453,48,18,B - 一单点（cool）、左下单点,B - 左边长条中间、右边单点,1735830,50 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,461,49,1,B - 左边滑点,B - 左边单点、右边单点,1735711,49 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,450,48,11,B - 左边滑点,B - 左边长条中间、右边单点,1735179,49 + 0.2
,,"アリエラ","佐香智久/天月-あまつき-",超极限,爆气,452,48,15,B - 右边单点,B - 左边长条中间、二单点（cool）,1734239,50 + 0.0
,,"好奇的猫","胡66",非押爆,爆气,177,22,4,A - 右边单点,A - 左边单点,1153962,31 - 0.2
,,"好奇的猫","胡66",非押爆,爆气,179,22,12,A - 左下单点,A - 左边单点、右边单点,1153962,31 - 0.2
,,"好奇的猫","胡66",非押爆,爆气,500,58,4,B - 左边单点,B - 右边单点,1153962,31 - 0.2
,,"好奇的猫","胡66",非押爆,爆气,502,58,12,B - 右下单点,B - 左边单点、右边单点,1153962,31 - 0.2
,,"好奇的猫","胡66",非押爆,极限,177,22,4,A - 右边单点,A - 左边单点,1152480,31 - 0.2
,,"好奇的猫","胡66",非押爆,极限,179,22,12,A - 左下单点,A - 左边单点、右边单点,1152480,31 - 0.2
,,"好奇的猫","胡66",非押爆,极限,500,58,4,B - 左边单点,B - 右边单点,1152480,31 - 0.2
,,"好奇的猫","胡66",非押爆,极限,502,58,12,B - 右下单点,B - 左边单点、右边单点,1152480,31 - 0.2
,,"好奇的猫","胡66",非押爆,爆气,174,22,0,A - 左边左滑条中间,A - 左边单点,1151840,30 + 0.4
,,"好奇的猫","胡66",非押爆,爆气,497,58,0,B - 右边右滑条中间,B - 右边单点,1151840,30 + 0.4
,,"好奇的猫","胡66",押爆,爆气,178,22,8,A - 右边单点,A - 左边单点、右边单点,1159266,32 - 0.2
,,"好奇的猫","胡66",押爆,爆气,501,58,8,B - 左边单点,B - 左边单点、右边单点,1159266,32 - 0.2
,,"好奇的猫","胡66",押爆,爆气,174,22,0,A - 左边左滑条中间,A - 左边单点,1157144,31 + 0.4
,,"好奇的猫","胡66",押爆,爆气,497,58,0,B - 右边右滑条中间,B - 右边单点,1157144,31 + 0.4
,,"好奇的猫","胡66",押爆,爆气,172,21,28,A - 左边左滑条开始,A - 左边单点,1156613,31 + 0.3
,,"好奇的猫","胡66",押爆,爆气,495,57,28,B - 右边右滑条开始,B - 右边单点,1156613,31 + 0.3
,,"好奇的猫","胡66",押爆,爆气,175,22,2,A - 左边左滑条中间,A - 左边单点,1155553,31 + 0.1
,,"好奇的猫","胡66",押爆,爆气,498,58,2,B - 右边右滑条中间,B - 右边单点,1155553,31 + 0.1
,,"好奇的猫","胡66",押爆,爆气,173,21,29,A - 左边左滑条中间,A - 左边单点,1155022,31 + 0.0
,,"好奇的猫","胡66",押爆,爆气,496,57,29,B - 右边右滑条中间,B - 右边单点,1155022,31 + 0.0
,,"好奇的猫","胡66",超极限,爆气,178,22,7,A - 一单点（cool）、右边单点,A - 左边单点、右边单点,1159386,33 - 0.2
,,"好奇的猫","胡66",超极限,爆气,178,22,8,A - 一单点（cool）、右边单点,A - 左边单点、右边单点,1159386,33 - 0.2
,,"好奇的猫","胡66",超极限,爆气,501,58,7,B - 一单点（cool）、左边单点,B - 左边单点、右边单点,1159386,33 - 0.2
,,"好奇的猫","胡66",超极限,爆气,501,58,8,B - 一单点（cool）、左边单点,B - 左边单点、右边单点,1159386,33 - 0.2
,,"好奇的猫","胡66",超极限,爆气,174,21,31,A - 左边左滑条中间,A - 左边单点,1158735,32 - 0.3
,,"好奇的猫","胡66",超极限,爆气,497,57,31,B - 右边右滑条中间,B - 右边单点,1158735,32 - 0.3
,,"好奇的猫","胡66",超极限,爆气,172,21,27,A - 左边左滑条开始,A - 左边单点、一单点（cool）,1156733,32 + 0.3
,,"好奇的猫","胡66",超极限,爆气,495,57,27,B - 右边右滑条开始,B - 右边单点、一单点（cool）,1156733,32 + 0.3
,,"好奇的猫","胡66",超极限,爆气,176,22,3,A - 左边左滑条结尾,A - 左边单点、一单点（cool）、二单点（cool）,1155793,33 + 0.1
,,"好奇的猫","胡66",超极限,爆气,499,58,3,B - 右边右滑条结尾,B - 右边单点、一单点（cool）、二单点（cool）,1155793,33 + 0.1
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,588,51,29,A - 左下单点、右下单点,A - 右下滑点,2651209,44 + 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,583,51,24,A - 左下左滑条结尾、右边滑点,A - 右下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,585,51,25,A - 右边滑点,A - 右下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,587,51,27,A - 右下滑点,A - 右下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,588,51,28,A - 左下单点、右下单点,A - 右下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,891,67,24,A - 右下右滑条结尾、左边滑点,A - 左下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,893,67,25,A - 左边滑点,A - 左下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,895,67,27,A - 左下滑点,A - 左下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,896,67,28,A - 左下单点、右下单点,A - 左下滑点,2650517,44 - 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",非押爆,极限,583,51,23,A - 左下左滑条结尾、右边滑点,A - 右下滑点,2650344,44 - 0.3
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,583,51,24,A - 左下左滑条结尾、右边滑点,A - 右下滑点,2653285,45 + 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,585,51,25,A - 右边滑点,A - 右下滑点,2653285,45 + 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,891,67,24,A - 右下右滑条结尾、左边滑点,A - 左下滑点,2653285,45 + 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,893,67,25,A - 左边滑点,A - 左下滑点,2653285,45 + 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,583,51,23,A - 左下左滑条结尾、右边滑点,A - 右下滑点,2653112,45 + 0.3
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,891,67,23,A - 右下右滑条结尾、左边滑点,A - 左下滑点,2653112,45 + 0.3
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,588,52,0,A - 左下单点、右下单点,A - 左边单点,2652940,45 + 0.2
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,586,51,26,A - 右边滑点,A - 右下滑点,2652593,45 + 0.0
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,894,67,26,A - 左边滑点,A - 左下滑点,2652593,45 + 0.0
L,7,"凉凉(困难版)","杨宗纬/张碧晨",押爆,极限,582,51,22,A - 左下左滑条中间,A - 右下滑点,2652420,45 - 0.1
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,583,51,24,A - 左下左滑条结尾、右边滑点,A - 右下滑点,2654496,46 + 0.1
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,891,67,24,A - 右下右滑条结尾、左边滑点,A - 左下滑点,2654496,46 + 0.1
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,583,51,23,A - 左下左滑条结尾、右边滑点,A - 右下滑点,2653804,46 - 0.3
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,891,67,23,A - 右下右滑条结尾、左边滑点,A - 左下滑点,2653804,46 - 0.3
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,582,51,22,A - 左下左滑条中间,A - 右下滑点,2653631,46 - 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,890,67,22,A - 右下右滑条中间,A - 左下滑点,2653631,46 - 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,585,51,25,A - 右边滑点,A - 右下滑点,2653285,45 + 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,893,67,25,A - 左边滑点,A - 左下滑点,2653285,45 + 0.4
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,567,51,8,A - 左下左滑条中间、右下滑点,A - 右下滑点,2653112,45 + 0.3
L,7,"凉凉(困难版)","杨宗纬/张碧晨",超极限,极限,875,67,8,A - 右下右滑条中间、左下滑点,A - 左下滑点,2653112,45 + 0.3
,,"是我","张韶涵",非押爆,爆气,683,64,16,B - 左下滑点,B - 左边长条中间,1402064,39 - 0.1
,,"是我","张韶涵",非押爆,爆气,686,64,22,B - 右边滑点,B - 左边长条中间,1400474,39 - 0.4
,,"是我","张韶涵",非押爆,爆气,683,64,14,B - 左下滑点,B - 左边长条中间,1400473,39 - 0.4
,,"是我","张韶涵",非押爆,爆气,686,64,20,B - 右边滑点,B - 左边长条中间,1398883,38 + 0.3
,,"是我","张韶涵",非押爆,爆气,683,64,12,B - 左下滑点,B - 左边长条中间,1398882,38 + 0.3
,,"是我","张韶涵",非押爆,爆气,687,64,23,B - 右边滑点,B - 左边长条中间,1398353,38 + 0.2
,,"是我","张韶涵",非押爆,爆气,692,65,0,B - 左下长条开始、右边左滑条开始,B - 右边单点,1397825,38 + 0.1
,,"是我","张韶涵",非押爆,爆气,689,64,26,B - 左边滑点,B - 左边长条中间,1397293,38 + 0.0
,,"是我","张韶涵",非押爆,爆气,686,64,19,B - 右边滑点,B - 左边长条中间,1397292,38 + 0.0
,,"是我","张韶涵",非押爆,爆气,678,64,0,B - 左边右滑条中间,B - 左下单点、右边单点,1397291,38 + 0.0
,,"是我","张韶涵",押爆,爆气,683,64,16,B - 左下滑点,B - 左边长条中间,1405246,40 - 0.5
,,"是我","张韶涵",押爆,爆气,686,64,22,B - 右边滑点,B - 左边长条中间,1403656,39 + 0.2
,,"是我","张韶涵",押爆,爆气,683,64,14,B - 左下滑点,B - 左边长条中间,1403655,39 + 0.2
,,"是我","张韶涵",押爆,爆气,690,64,28,B - 左边滑点,B - 右边单点,1402067,39 - 0.1
,,"是我","张韶涵",押爆,爆气,686,64,20,B - 右边滑点,B - 左边长条中间,1402065,39 - 0.1
