字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
W,8,"我的告白","王栎鑫/周文杰",,,分开,773 + 962、778 + 962,B - 三轨长条右滑^^^B - 三轨单点,B - 四轨长条左滑^^^B - 一轨长条结尾、四轨单点,614,1063,92 + 0.2,773、778,B - 三轨长条右滑,B - 四轨长条左滑,614,1063,1874716,48 - 0.1
D,7,"豆你玩","李子璇",,红色,分开,300 + 341、300 + 342、300 + 344、300 + 345、300 + 346、300 + 347、300 + 348、300 + 350、300 + 351、300 + 352,B - 四轨单点^^^B - 二一轨滑键,B - 三四轨滑键^^^B - 三轨单点,276,454,82 + 0.0,300、302、303、304、305、306、308、309、310、312,B - 四轨单点,B - 三四轨滑键,276,454,1178515,41 + 0.0
K,6,"KNOCK KNOCK","TWICE",,红色,分开,99 + 235,A - 二轨单点、三轨单点^^^B - 二轨长条开始,A - 二轨单点^^^B - 三轨长条左滑,143,444,62 + 0.1,235,B - 二轨长条开始,B - 三轨长条左滑,143,444,1090955,32 + 0.4
I,7,"I'm OK","小青龙",,,分开,191 + 528、191 + 530、191 + 531,A - 三轨长条右滑^^^B - 四轨长条左滑,A - 四轨单点^^^B - 一轨单点,254,651,74 + 0.0,191、528、530、531,A - 三轨长条右滑,A - 四轨单点,254,651,1432566,37 + 0.0
,,"春、恋桜。","majiko",,红色,分开,89 + 248,A - 二轨长条左滑^^^B - 三轨长条右滑,A - 二轨单点^^^B - 三轨单点,177,376,46 + 0.0,248,B - 三轨长条右滑,B - 三轨单点,177,376,730570,23 + 0.0
B,6,"白骑士","QQ炫舞原创",,红色,分开,120 + 207,A - 一轨长条中间^^^A - 四轨单点,A - 三二轨滑键^^^A - 二轨长条结尾、四轨长条开始,348,655,70 - 0.2,120,A - 一轨长条中间,A - 三二轨滑键,348,655,1214407,35 + 0.1
E,8,"E.T.","Katy Perry",,,分开,601 + 704,B - 一轨长条开始、四轨单点^^^B - 一轨单点、四轨长条开始,B - 一轨长条开始、四轨单点^^^B - 二轨长条中间,343,815,69 - 0.1,704,B - 一轨单点、四轨长条开始,B - 二轨长条中间,343,815,1532205,36 + 0.1
D,10,"Dura","Daddy Yankee",100,,存气,475 + 741,A - 一轨长条开始、四轨长条开始^^^B - 一轨单点、四轨单点,A - 二轨单点、三轨单点^^^B - 三轨单点,489,1217,94 + 0.2,779、784,B - 一轨单点、三四轨滑条,B - 二一轨滑条、四轨单点,489,1217,3096350,49 - 0.5
L,9,"Last One Standing","Simple Plan",,,分开,301 + 820,A - 一轨长条开始、四轨长条中间^^^B - 一轨长条中间、四轨长条开始,A - 二轨长条结尾、四轨长条结尾^^^B - 一轨长条结尾、三轨长条结尾,494,1332,110 + 0.0,301、820,A - 一轨长条开始、四轨长条中间,A - 二轨长条结尾、四轨长条结尾,494,1332,2298879,55 + 0.0
T,8,"淘气堡","Chic Chili",,,分开,280 + 826、280 + 1333、826 + 1333,A - 二轨长条开始^^^B - 三轨长条开始,A - 一轨长条右滑^^^B - 四轨长条左滑,623,1473,92 - 0.4,280、826、1333,A - 二轨长条开始,A - 一轨长条右滑,623,1473,2328999,46 - 0.2
,,"Time with you","圭贤",,红色,分开,149 + 267,A - 三轨单点^^^B - 三轨长条开始,A - 一轨长条中间^^^B - 一轨长条中间,244,448,55 + 0.2,149,A - 三轨单点,A - 一轨长条中间,244,448,766251,28 - 0.1
,,"Light up","刘人语",,,分开,544 + 1121,A - 一轨单点、四轨长条开始^^^B - 一二轨滑条、四轨单点,A - 一轨长条结尾、三轨长条结尾^^^B - 二轨长条中间,690,1344,100 + 0.1,1121,B - 一二轨滑条、四轨单点,B - 二轨长条中间,690,1344,2637327,50 + 0.1
,,"123我爱你(困难版)","新乐尘符",50,,分开,670 + 974、670 + 976、673 + 974、673 + 976、676 + 974、676 + 976,B - 一轨单点、四轨长条中间^^^B - 一轨单点,B - 一轨长条右滑、五轨长条中间^^^B - 三轨长条结尾、四轨单点,594,1178,99 - 0.5,670、673、676,B - 一轨单点、四轨长条中间,B - 一轨长条右滑、五轨长条中间,594,1178,2370717,50 + 0.2
C,10,"courage","戸松遥",,,分开,253 + 871,A - 一轨单点、二四轨滑条^^^B - 三一轨滑条、四轨单点,A - 二轨单点、四轨长条左滑^^^B - 一轨长条右滑、三轨单点,587,1222,95 - 0.2,253、871,A - 一轨单点、二四轨滑条,A - 二轨单点、四轨长条左滑,587,1222,2244728,47 + 0.4
S,6,"SHOW THE WORLD","林俊杰",,红色,分开,90 + 460、90 + 510、91 + 460、91 + 510,A - 二轨长条中间^^^B - 一轨长条开始,A - 三轨单点^^^B - 一轨长条开始,343,630,58 - 0.5,90,A - 二轨长条中间,A - 三轨单点,343,630,1027104,29 + 0.2
,,"两人份美好","李俊毅",,红色,分开,52 + 284,A - 二轨长条开始^^^B - 三轨长条开始,A - 一轨单点^^^B - 四轨单点,214,471,62 + 0.0,284,B - 三轨长条开始,B - 四轨单点,214,471,964020,31 + 0.0
L,8,"Light","San Holo",100,,分开,202 + 585,A - 四轨单点^^^B - 四轨长条开始,A - 一轨长条开始^^^B - 三轨长条右滑,376,764,74 - 0.3,202,A - 四轨单点,A - 一轨长条开始,376,764,1601110,37 - 0.1
S,7,"SHOOT IT OUT","GENERATIONS from EXILE TRIBE/THE RAMPAGE from EXILE TRIBE",,,分开,174 + 415,A - 四轨单点^^^B - 四轨长条中间,A - 二轨单点^^^B - 四轨单点,330,779,68 + 0.2,415,B - 四轨长条中间,B - 四轨单点,330,779,1444751,37 + 0.1
S,6,"Synchronise","INFINITE",,红色,分开,243 + 781、641 + 781,A - 一轨长条开始、三轨长条开始^^^B - 二轨单点、四轨单点,A - 四轨单点^^^B - 二轨长条左滑,423,901,79 - 0.5,781,B - 二轨单点、四轨单点,B - 二轨长条左滑,423,901,1333876,41 - 0.4
L,9,"啰哩叭唆","陈嘉桦",,,分开,111 + 481、111 + 482,A - 三轨单点^^^B - 四轨单点,A - 一轨长条开始^^^B - 三轨单点,355,729,69 + 0.1,481、482,B - 四轨单点,B - 三轨单点,355,729,1700245,35 - 0.1
C,7,"宠坏","李俊佑/小潘潘",,,分开,232 + 310、232 + 560、232 + 638、310 + 560、310 + 638、560 + 638,A - 二轨单点^^^A - 三轨单点,A - 二轨长条左滑^^^A - 三轨长条右滑,386,714,66 + 0.0,232、310、560、638,A - 二轨单点,A - 二轨长条左滑,386,714,1459503,33 + 0.0
W,6,"我的名字","焦迈奇",,,分开,203 + 508、203 + 509、203 + 510、203 + 511、204 + 508、204 + 509、204 + 510、204 + 511、205 + 508、205 + 509,A - 二轨单点^^^B - 四轨单点,A - 三轨单点^^^B - 二轨单点,344,657,64 - 0.2,203、204、205、206、508、509、510、511,A - 二轨单点,A - 三轨单点,344,657,1279601,32 - 0.1
M,7,"Magic Dream","APPRIL",,红色,分开,114 + 304,A - 二轨单点^^^A - 四轨长条左滑,A - 二轨长条结尾^^^A - 一轨长条右滑,456,785,81 - 0.3,114,A - 二轨单点,A - 二轨长条结尾,456,785,1546104,41 + 0.0
,,"Leaving California","Maroon 5",,红色,分开,207 + 594,A - 四轨单点^^^B - 一轨单点,A - 一轨长条中间^^^B - 四轨长条中间,361,747,71 + 0.4,207、594,A - 四轨单点,A - 一轨长条中间,361,747,1163197,36 - 0.3
D,7,"地铁等待","张紫豪",,,分开,329 + 745,A - 二轨长条开始^^^B - 一轨单点、四轨单点,A - 四轨长条中间^^^B - 四轨长条中间,479,899,70 - 0.1,745,B - 一轨单点、四轨单点,B - 四轨长条中间,479,899,1482974,36 + 0.2
M,8,"觅","王喆",,,分开,157 + 436,A - 一轨长条右滑^^^B - 二轨长条左滑,A - 一轨长条右滑^^^B - 三四轨滑键,421,938,89 - 0.3,436,B - 二轨长条左滑,B - 三四轨滑键,421,938,2003813,45 + 0.2
,,"我们很好","林俊杰",,红色,分开,184 + 324,A - 一轨单点^^^B - 四轨长条开始,A - 三轨长条右滑^^^B - 二轨长条结尾,246,468,55 + 0.3,184,A - 一轨单点,A - 三轨长条右滑,246,468,790554,28 - 0.3
,,"灿烂之夏","王子异",,红色,分开,128 + 318,A - 一轨单点、四轨单点^^^B - 一轨单点、四轨单点,A - 三轨单点^^^B - 二轨单点,199,389,69 + 0.2,128、318,A - 一轨单点、四轨单点,A - 三轨单点,199,389,825469,35 - 0.4
Y,6,"原点","徐梦圆",,,分开,491 + 1128,A - 二轨长条开始^^^B - 三轨长条开始,A - 一轨单点^^^B - 四轨单点,606,1244,77 + 0.2,1128,B - 三轨长条开始,B - 四轨单点,606,1244,1759016,39 + 0.1
,,"没有你的冬季","阿云嘎",,红色,分开,310 + 575,A - 二轨单点^^^B - 一轨单点、三四轨滑条,A - 一轨单点、四轨单点^^^B - 一轨单点、三轨单点,399,756,76 + 0.1,575,B - 一轨单点、三四轨滑条,B - 一轨单点、三轨单点,399,756,1437725,39 + 0.1
,,"Ring of Fortune","佐々木恵梨",,,分开,435 + 1003,A - 一二轨滑键、四轨单点^^^B - 一轨单点、四三轨滑键,A - 三轨长条左滑^^^B - 二轨长条右滑,563,1127,79 - 0.2,435、1003,A - 一二轨滑键、四轨单点,A - 三轨长条左滑,563,1127,2067000,39 + 0.4
W,10,"五等分の気持ち","花泽香菜/竹達彩奈/伊藤美来/佐倉綾音/水瀬いのり",,,分开,471 + 852、471 + 856,A - 二轨长条开始、四轨长条开始^^^B - 二轨长条中间、三轨长条中间,A - 一轨长条中间^^^B - 二轨长条中间、四轨长条左滑,660,1296,107 + 0.3,852、856,B - 二轨长条中间、三轨长条中间,B - 二轨长条中间、四轨长条左滑,660,1296,2542962,55 - 0.5
B,6,"Break The Rules","Charli XCX",,红色,分开,201 + 372、202 + 372、203 + 372,A - 一轨单点^^^B - 二轨长条中间,A - 一轨单点^^^B - 三轨单点,250,541,72 - 0.4,372,B - 二轨长条中间,B - 三轨单点,250,541,1214755,36 + 0.1
R,6,"仁心所向","河图",,,存气,470 + 840、471 + 840,A - 四轨长条结尾^^^B - 二一轨滑键、四轨长条开始,A - 一轨长条右滑、三轨长条右滑^^^B - 二轨长条左滑、四轨长条左滑,534,954,71 - 0.4,265、685,A - 二轨长条左滑,A - 一轨单点,534,954,1451180,35 - 0.3
,,"流光记","银临",,红色,分开,156 + 208、156 + 209、156 + 210,A - 三轨单点^^^A - 四轨单点,A - 一轨单点^^^A - 一二轨滑键,303,570,62 + 0.2,208、209、210,A - 四轨单点,A - 一二轨滑键,303,570,1131622,32 - 0.1
C,6,"彻底","庄心妍",,,分开,260 + 743,A - 一轨单点^^^B - 四轨单点,A - 二轨长条结尾、四轨长条结尾^^^B - 一轨长条结尾、三轨长条结尾,475,959,61 + 0.0,260、743,A - 一轨单点,A - 二轨长条结尾、四轨长条结尾,475,959,1541263,31 - 0.5
A,8,"爱情的花样","孙燕姿",,红色,分开,527 + 629,B - 二轨单点^^^B - 二一轨滑条,B - 一轨单点^^^B - 四轨单点,351,728,89 + 0.4,629,B - 二一轨滑条,B - 四轨单点,351,728,1594639,46 - 0.1
R,6,"如果当时","胡夏",,红色,分开,386 + 487、386 + 488、386 + 487、386 + 488、386 + 487、386 + 488,B - 二一轨滑条^^^B - 二轨单点,B - 三轨单点^^^B - 三轨长条右滑,306,632,74 + 0.0,487、488,B - 二轨单点,B - 三轨长条右滑,306,632,1172087,39 - 0.1
W,7,"我要飞","飞儿乐团",,,分开,91 + 242、91 + 243、91 + 474、91 + 475、91 + 512、91 + 513、91 + 550、91 + 551,A - 四轨单点^^^A - 三四轨滑键,A - 四轨单点^^^A - 一轨单点,327,670,64 - 0.4,91,A - 四轨单点,A - 四轨单点,327,670,1255631,33 - 0.5
M,9,"MARIA","黄明昊/KOHH",,红色,分开,175 + 732,A - 三轨单点^^^B - 二轨单点,A - 一轨长条右滑、四轨长条左滑^^^B - 一轨长条右滑、四轨长条左滑,520,1070,108 + 0.4,175、732,A - 三轨单点,A - 一轨长条右滑、四轨长条左滑,520,1070,1863663,54 + 0.2
M,10,"MY舞☆TONIGHT","Aqours",,,分开,329 + 645、329 + 649、329 + 663,A - 二一轨滑条^^^A - 一轨长条右滑、三轨长条右滑,A - 一轨长条右滑、四轨长条左滑^^^A - 二轨长条左滑、四轨长条左滑,811,1587,114 + 0.2,329,A - 二一轨滑条,A - 一轨长条右滑、四轨长条左滑,811,1587,3181287,60 + 0.1
,,"Snapping","金请夏",,红色,分开,102 + 346、102 + 348、102 + 350、110 + 346、110 + 348、110 + 350、112 + 346、112 + 348、112 + 350、113 + 346,A - 三轨单点^^^B - 一轨单点,A - 四轨单点^^^B - 三轨单点,218,479,65 - 0.2,102、110、112、113、114、116、346、348、350,A - 三轨单点,A - 四轨单点,218,479,992404,32 + 0.4
,,"两小无猜","小木",,红色,存气,225 + 512,A - 四轨单点^^^B - 三轨长条中间,A - 一轨单点、四轨单点^^^B - 三四轨滑键,261,597,64 + 0.3,491,B - 四轨单点,B - 三轨长条中间,261,597,1158707,33 - 0.5
,,"I like you(炫舞音乐季主题曲)","孟美岐",,,存气,403 + 687,A - 一轨单点^^^B - 一轨单点、四轨单点,A - 二一轨滑键、四轨长条左滑^^^B - 一轨长条右滑、三四轨滑键,426,863,84 - 0.2,724,B - 三轨单点、四轨长条中间,B - 一轨长条右滑、三四轨滑键,426,863,1746729,45 - 0.5
,,"我们是太阳","筷子兄弟",,红色,分开,174 + 273、174 + 507、174 + 606、273 + 507、273 + 606、507 + 606,A - 三轨长条右滑^^^A - 二轨长条左滑,A - 一轨单点^^^A - 四轨单点,349,708,58 - 0.2,174、273、507、606,A - 三轨长条右滑,A - 一轨单点,349,708,1074975,29 - 0.1
,,"Señorita","Shawn Mendes/Camila Cabello",,红色,分开,218 + 303,B - 三轨单点^^^B - 二轨单点,B - 一轨单点^^^B - 四轨单点,191,513,60 - 0.2,263,B - 一轨长条开始,B - 二轨单点,191,513,952023,31 - 0.1
,,"Brand New Story","GENERATIONS from EXILE TRIBE",,红色,分开,92 + 349,A - 四轨单点^^^B - 一轨单点,A - 四轨单点^^^B - 四轨单点,255,603,59 + 0.4,349,B - 一轨单点,B - 四轨单点,255,603,1050556,30 - 0.3
,,"Loki","BC221",,红色,分开,251 + 295,B - 一轨单点^^^B - 一轨单点,B - 四轨单点^^^B - 三轨单点,231,463,53 - 0.5,280,B - 二轨长条开始,B - 二轨长条结尾,231,463,950970,27 + 0.0
,,"Don't Need Your Love","NCT DREAM/HRVY",,红色,分开,74 + 312,A - 一轨单点^^^B - 四轨单点,A - 三轨长条右滑^^^B - 二轨长条左滑,273,549,58 + 0.2,312,B - 四轨单点,B - 二轨长条左滑,273,549,1041525,30 - 0.4
,,"カーストルーム","ZAQ",,,分开,169 + 412、412 + 570,A - 二一轨滑条^^^B - 一轨单点,A - 一轨长条右滑^^^B - 三轨长条结尾、四轨长条结尾,381,915,70 + 0.4,412,B - 一轨单点,B - 三轨长条结尾、四轨长条结尾,381,915,1698600,37 - 0.3
X,6,"虚拟","陈粒",,红色,分开,108 + 266,A - 三四轨滑条^^^A - 一轨单点,A - 三轨单点^^^A - 三轨长条右滑,372,673,77 - 0.5,266,A - 一轨单点,A - 三轨长条右滑,372,673,1301450,39 + 0.0
,,"Too Much","Carly Rae Jepsen",,红色,存气,124 + 294、133 + 285、142 + 276、151 + 267,A - 一二轨滑键^^^B - 四三轨滑键,A - 二轨单点^^^B - 三轨单点,165,355,60 - 0.5,294、295、296、297,B - 四三轨滑键,B - 二轨单点,165,355,681143,30 - 0.5
B,6,"Birthday","罗志祥",,,分开,285 + 509、285 + 579、509 + 579,A - 一轨单点、三轨单点^^^B - 二轨单点、四轨单点,A - 四轨长条中间^^^B - 一轨长条中间,395,637,60 - 0.4,285、509、579,A - 一轨单点、三轨单点,A - 四轨长条中间,395,637,1231364,30 - 0.2
S,6,"Sunny Side Up!","Red Velvet",,红色,分开,152 + 457、152 + 462、157 + 457、157 + 462,A - 三轨长条右滑^^^B - 三轨长条右滑,A - 四轨长条左滑^^^B - 一轨长条右滑,349,693,68 + 0.3,457、462,B - 三轨长条右滑,B - 一轨长条右滑,349,693,1164148,35 - 0.4
,,"Carry on","Monsta X",,红色,分开,75 + 392,A - 四轨单点^^^B - 四轨单点,A - 二轨单点^^^B - 一二轨滑键,233,458,59 + 0.4,392,B - 四轨单点,B - 一二轨滑键,233,458,878586,30 - 0.1
G,9,"孤注一掷的舞者","DOES",,,分开,200 + 765、765 + 887、765 + 1003,A - 二一轨滑键、四轨长条开始^^^B - 三轨长条右滑,A - 二轨长条左滑^^^B - 一轨长条中间、四轨长条中间,573,1120,87 + 0.1,765,B - 三轨长条右滑,B - 一轨长条中间、四轨长条中间,573,1120,2028537,45 - 0.5
,,"Lil Mama","Jain",,红色,分开,264 + 385,B - 三轨长条开始^^^B - 四轨单点,B - 四轨长条左滑^^^B - 三轨单点,212,424,60 - 0.1,264,B - 三轨长条开始,B - 四轨长条左滑,212,424,876739,31 + 0.4
X,6,"新青年","李行亮",,红色,分开,238 + 485、238 + 487,A - 三轨长条右滑^^^B - 一轨单点、四轨单点,A - 三轨长条右滑^^^B - 四轨单点,307,601,62 + 0.2,485、487,B - 一轨单点、四轨单点,B - 四轨单点,307,601,1065453,31 + 0.3
,,"漫过","吴映香",,红色,分开,164 + 475、164 + 476、164 + 477、164 + 521、165 + 475、165 + 476、165 + 477、165 + 521、166 + 475、166 + 476,A - 一轨单点^^^B - 四轨单点,A - 二轨单点^^^B - 三轨单点,285,596,63 - 0.4,164、165、166、475、476、477、521,A - 一轨单点,A - 二轨单点,285,596,1026555,31 + 0.3
Z,9,"仲夏","王北车",100,,分开,482 + 1352,A - 二轨长条开始、三轨单点^^^B - 二一轨滑条、四轨单点,A - 一轨单点、二轨长条右滑^^^B - 一二轨滑键、三轨长条右滑,657,1524,99 + 0.1,1352,B - 二一轨滑条、四轨单点,B - 一二轨滑键、三轨长条右滑,657,1524,2758900,53 + 0.2
G,6,"孤身","徐秉龙",,红色,分开,189 + 378、190 + 378、211 + 378,A - 二轨单点^^^B - 一轨单点,A - 一轨单点^^^B - 一轨长条右滑,283,564,58 + 0.1,189、190、211,A - 二轨单点,A - 一轨单点,283,564,939130,29 + 0.3
,,"Talking to Myself","Linkin Park",,,分开,299 + 613,A - 四轨单点^^^B - 四轨单点,A - 一轨长条中间^^^B - 一轨长条中间,525,884,69 + 0.4,299、613,A - 四轨单点,A - 一轨长条中间,525,884,1419436,35 - 0.3
,,"Ever After","Alice",,,分开,298 + 821、704 + 821,A - 一轨单点^^^B - 二轨单点,A - 三轨长条中间^^^B - 三轨长条左滑,456,901,70 - 0.2,821,B - 二轨单点,B - 三轨长条左滑,456,901,1373792,35 + 0.2
,,"观花","萌娜丽莎/郑冰冰",,红色,分开,114 + 349,A - 二轨单点^^^B - 三轨单点,A - 三轨长条右滑^^^B - 二轨长条左滑,268,554,66 + 0.3,114,A - 二轨单点,A - 三轨长条右滑,268,554,1044938,34 - 0.4
,,"I Still Do","Why Don't We",,红色,分开,9 + 211,A - 三轨单点^^^A - 三轨单点,A - 四轨长条中间^^^A - 四轨长条左滑,260,473,56 - 0.3,211,A - 三轨单点,A - 四轨长条左滑,260,473,835085,27 - 0.4
,,"傻了吧","大张伟",,,分开,556 + 1133、558 + 1133,B - 四轨长条左滑^^^B - 一轨单点、三轨单点,B - 二轨单点^^^B - 三轨单点、四轨单点,522,1191,88 + 0.3,556、558,B - 四轨长条左滑,B - 二轨单点,522,1191,2535578,45 + 0.0
,,"Baby Don't Cry","于湉",,红色,分开,156 + 367,A - 三轨长条开始^^^B - 二轨长条开始,A - 三轨单点^^^B - 三轨单点,223,434,61 + 0.4,156、367,A - 三轨长条开始,A - 三轨单点,223,434,968563,31 - 0.3
,,"Badass Woman","Meghan Trainor",,红色,分开,159 + 395、161 + 395、326 + 395、328 + 395,A - 三轨单点^^^B - 三轨长条开始,A - 一轨单点^^^B - 二轨长条开始,224,479,50 + 0.2,395,B - 三轨长条开始,B - 二轨长条开始,224,479,793805,26 + 0.2
,,"长安巷","排骨教主",,红色,分开,189 + 344,B - 四轨长条开始^^^B - 一轨单点,B - 二轨长条开始^^^B - 一轨单点,189,419,66 + 0.2,344,B - 一轨单点,B - 一轨单点,189,419,848679,34 - 0.3
,,"林中鸟(困难版)","葛林",,,分开,845 + 1663、845 + 1668、845 + 1672,B - 一二轨滑键、五四轨滑条^^^B - 二轨长条左滑,B - 一轨长条结尾、五轨长条结尾^^^B - 四轨长条左滑,732,1818,106 - 0.2,1663、1668、1672,B - 二轨长条左滑,B - 四轨长条左滑,732,1818,3186494,55 - 0.3
,,"永世のクレイドル","鈴華ゆう子",,红色,分开,153 + 637、153 + 641、157 + 637、157 + 641,A - 三四轨滑条^^^B - 一二轨滑条,A - 一轨长条开始、三轨长条右滑^^^B - 二轨长条左滑、四轨长条开始,458,932,84 + 0.0,153、157、637、641,A - 三四轨滑条,A - 一轨长条开始、三轨长条右滑,458,932,1541307,42 + 0.0
Q,7,"倾杯","SING女团",,,分开,269 + 652、580 + 652,A - 一轨单点、四轨单点^^^B - 二轨单点、三轨单点,A - 一轨单点^^^B - 一轨单点,384,723,68 - 0.5,652,B - 二轨单点、三轨单点,B - 一轨单点,384,723,1326548,34 + 0.2
,,"无名之辈","陈雪燃",,红色,存气,124 + 273,A - 一轨单点^^^B - 二轨单点,A - 三四轨滑键^^^B - 三四轨滑键,147,340,67 - 0.1,272,B - 三四轨滑键,B - 三轨单点,147,340,789028,34 - 0.3
,,"Leave Out All The Rest","Linkin Park",,,分开,491 + 1031,A - 二轨单点、三四轨滑条^^^B - 二一轨滑条、四轨单点,A - 一二轨滑条、三轨单点^^^B - 二轨单点、四三轨滑条,643,1375,92 - 0.2,491、1031,A - 二轨单点、三四轨滑条,A - 一二轨滑条、三轨单点,643,1375,2069444,46 - 0.1
D,9,"单线告别","接个吻，开一枪/刘至佳",,,分开,369 + 750,A - 一轨长条右滑、四轨单点^^^B - 一轨单点、四轨长条左滑,A - 二轨单点、四轨单点^^^B - 一轨单点、三轨单点,458,898,80 + 0.0,369、750,A - 一轨长条右滑、四轨单点,A - 二轨单点、四轨单点,458,898,1795178,40 + 0.0
,,"Whistle(困难版)","Flo Rida",,,分开,247 + 1051、768 + 1051,A - 二轨长条开始、五轨单点^^^B - 一二轨滑条、四五轨滑条,A - 二轨长条中间、四轨长条中间^^^B - 一轨长条中间、四轨长条中间,572,1433,86 + 0.3,1051,B - 一二轨滑条、四五轨滑条,B - 一轨长条中间、四轨长条中间,572,1433,2503702,46 + 0.2
,,"德寿宫石墙路的春天","允儿/10cm",,红色,分开,105 + 261、106 + 261、180 + 262、181 + 261、186 + 262、186 + 263、187 + 262,A - 三轨单点^^^B - 三轨单点,A - 四轨单点^^^B - 二轨单点,207,381,57 + 0.0,261,B - 三轨单点,B - 二轨单点,207,381,803733,29 - 0.5
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",,,分开,651 + 708,B - 三轨单点^^^B - 一轨长条中间,B - 三轨单点^^^B - 四轨单点,379,839,72 - 0.3,696,B - 三轨单点,B - 二轨长条中间,379,839,1638305,37 + 0.0
W,6,"我只喜欢你","胡夏",,,分开,207 + 543、543 + 697,A - 一轨单点^^^B - 四轨长条左滑,A - 一轨单点^^^B - 二轨单点,286,776,66 - 0.1,543,B - 四轨长条左滑,B - 二轨单点,286,776,1443159,34 - 0.1
,,"好喜欢你","颜人中",,红色,分开,180 + 323、180 + 324、180 + 332,B - 二轨单点、三轨单点^^^B - 二轨单点,B - 一轨长条中间^^^B - 二轨单点,164,388,65 + 0.4,323、324、332,B - 二轨单点,B - 二轨单点,164,388,848168,33 + 0.0
*,9,"デートアライブ","sweet ARMS",,,分开,137 + 637,A - 一轨长条开始、三轨长条开始^^^B - 二轨长条开始、四轨长条开始,A - 三轨单点^^^B - 二轨单点,565,1062,74 + 0.0,137、637,A - 一轨长条开始、三轨长条开始,A - 三轨单点,565,1062,1971729,37 + 0.0
C,7,"Close To Me","Ellie Goulding/Diplo/Red Velvet",,,分开,648 + 793、648 + 796、648 + 799,B - 四轨单点^^^B - 一轨长条右滑,B - 一轨单点^^^B - 二一轨滑条,427,935,77 - 0.2,648,B - 四轨单点,B - 一轨单点,427,935,1512723,39 - 0.2
R,10,"R.1.S.E","R1SE",,,分开,333 + 445、333 + 447、333 + 975、333 + 1087、333 + 1089、445 + 975、445 + 1087、445 + 1089、447 + 975、447 + 1087,A - 二一轨滑键、三四轨滑条^^^A - 一二轨滑键、四三轨滑键,A - 二一轨滑条^^^A - 二轨单点,708,1488,97 - 0.4,333、445、447、975、1087、1089,A - 二一轨滑键、三四轨滑条,A - 二一轨滑条,708,1488,2748317,48 + 0.3
Z,6,"着陆","白举纲",,红色,分开,114 + 399,A - 二轨长条中间^^^B - 三轨长条中间,A - 三轨单点^^^B - 二轨单点,289,713,76 - 0.4,114、399,A - 二轨长条中间,A - 三轨单点,289,713,1290478,38 - 0.2
,,"Girl in the Mirror","Bebe Rexha",,红色,分开,130 + 283、130 + 284、130 + 503、130 + 504、130 + 511、131 + 283、131 + 284、131 + 503、131 + 504、131 + 511,A - 四轨单点^^^B - 一轨单点,A - 三轨单点^^^B - 三轨单点,282,574,63 + 0.0,130、131、283、284、503、504、511,A - 四轨单点,A - 三轨单点,282,574,1026224,32 - 0.5
,,"我的朋友","TFBOYS",,,分开,166 + 290、166 + 294、170 + 290、170 + 294,A - 三四轨滑条^^^A - 三四轨滑条,A - 一轨长条结尾、四轨长条中间^^^A - 一轨长条结尾、四轨长条中间,512,1022,87 - 0.4,166、170、228、232、290、294,A - 三四轨滑条,A - 一轨长条结尾、四轨长条中间,512,1022,2062554,43 + 0.3
U,10,"UNION","OxT",,,分开,727 + 1129、727 + 1136,B - 一轨长条右滑、三四轨滑条^^^B - 一二轨滑键、三四轨滑条,B - 三轨单点^^^B - 四三轨滑条,590,1217,90 - 0.3,727,B - 一轨长条右滑、三四轨滑条,B - 三轨单点,590,1217,2356077,45 + 0.2
W,6,"我很快乐","刘惜君",,红色,分开,96 + 239,A - 三轨单点^^^B - 四轨单点,A - 四轨长条结尾^^^B - 一轨长条右滑,235,497,59 + 0.4,239,B - 四轨单点,B - 一轨长条右滑,235,497,1064410,30 + 0.0
Z,7,"最苦的甜","胡夏",,,分开,539 + 632、539 + 634、539 + 632、539 + 634、539 + 632、539 + 634、539 + 632、539 + 634、539 + 632、539 + 634,B - 二轨长条开始^^^B - 三轨长条中间,B - 三四轨滑键^^^B - 二轨长条左滑,333,711,64 - 0.3,632、634,B - 三轨长条中间,B - 二轨长条左滑,333,711,1238203,32 + 0.1
,,"All Mine","f(x)",,红色,分开,387 + 434,B - 一轨单点^^^B - 三轨单点,B - 一二轨滑键^^^B - 四轨单点,346,653,52 + 0.2,387,B - 一轨单点,B - 一二轨滑键,346,653,1012104,27 - 0.3
D,9,"当妮走了","徐真真",,,分开,127 + 632,A - 二一轨滑条^^^B - 一轨单点,A - 二轨长条右滑、四轨单点^^^B - 一轨长条结尾、三轨长条结尾,471,965,83 + 0.2,632,B - 一轨单点,B - 一轨长条结尾、三轨长条结尾,471,965,2002460,42 - 0.1
,,"最好的天气","郭采洁",,红色,分开,331 + 417、331 + 419、332 + 417、332 + 419,B - 二轨长条中间^^^B - 四轨单点,B - 一轨单点^^^B - 四轨单点,193,486,52 + 0.1,417、419,B - 四轨单点,B - 四轨单点,193,486,964731,27 + 0.2
,,"Come Back Down","Mediks",,,分开,559 + 1336、559 + 1337、559 + 1338,A - 一轨单点、三轨单点^^^B - 三轨单点,A - 一轨单点^^^B - 四轨单点,720,1435,86 - 0.3,559,A - 一轨单点、三轨单点,A - 一轨单点,720,1435,2823952,44 - 0.5
