字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
F,10,"Flower Dance(困难版)","DJ OKAWARI",,红色,分开,150 + 443、150 + 446、153 + 443、153 + 446,A - 右上角数字 10 蓝条结尾、下面数字 11 蓝条开始^^^B - 左上角数字 10 蓝条结尾、下面数字 11 蓝条开始,A - 上面数字 6 蓝条结尾、下面数字 7 蓝条开始^^^B - 上面数字 6 蓝条结尾、下面数字 7 蓝条开始,228,574,90 + 0.0,150、153、443、446,A - 右上角数字 10 蓝条结尾、下面数字 11 蓝条开始,A - 上面数字 6 蓝条结尾、下面数字 7 蓝条开始,228,574,1700621,45 + 0.0
,,"Pure","向井太一",,红色,分开,77 + 181、77 + 182、77 + 183、77 + 184、77 + 185、77 + 186、77 + 187,A - 右下角数字 5 单点^^^B - 左上角数字 1 单点,A - 左上角数字 1 单点^^^B - 右下角数字 5 单点,118,229,51 + 0.0,181、182、183、184、185、186、187,B - 左上角数字 1 单点,B - 右下角数字 5 单点,118,229,611974,26 - 0.5
X,6,"虚拟","陈粒",,红色,分开,142 + 284、142 + 285、142 + 286、142 + 287、142 + 288、142 + 289、142 + 346、142 + 347、142 + 348、142 + 349,A - 左上角数字 1 单点^^^B - 右上角数字 1 单点,A - 右下角数字 5 蓝条结尾^^^B - 右上角数字 5 蓝条结尾,208,412,82 + 0.0,142、143、144、145、146、147、284、285、286、287,A - 左上角数字 1 单点,A - 右下角数字 5 蓝条结尾,208,412,1187160,41 + 0.0
X,6,"炫舞","陈伟霆",,红色,分开,247 + 362、248 + 362、249 + 362、254 + 362、255 + 362,B - 右上角数字 2 单点^^^B - 左边数字 1 蓝条开始,B - 右上角数字 4 蓝条结尾^^^B - 右上角数字 3 单点,232,448,40 - 0.5,362,B - 左边数字 1 蓝条开始,B - 右上角数字 3 单点,232,448,773965,21 - 0.5
,,"没有你的冬季","阿云嘎",,红色,分开,149 + 300,A - 左下角数字 9 蓝条结尾、右上角数字 10 单点^^^B - 右上角数字 9 蓝条结尾、左下角数字 10 单点,A - 左边数字 13 蓝条结尾、右上角数字 14 绿条开始^^^B - 右边数字 3 蓝条结尾、左下角数字 4 绿条开始,206,387,62 + 0.2,149、300,A - 左下角数字 9 蓝条结尾、右上角数字 10 单点,A - 左边数字 13 蓝条结尾、右上角数字 14 绿条开始,206,387,1094687,31 + 0.1
Z,10,"直到世界终结(困难版)","WANDS",,,分开,285 + 401,B - 左上角数字 4 蓝条开始^^^B - 右上角数字 1 蓝条开始,B - 左下角数字 3 绿条开始^^^B - 右下角数字 3 绿条开始,281,693,73 - 0.4,285、401,B - 左上角数字 4 蓝条开始,B - 左下角数字 3 绿条开始,281,693,1798262,36 + 0.3
D,10,"Dura","Daddy Yankee",,,分开,178 + 469,A - 右上角数字 16 蓝条开始^^^B - 左边数字 5 绿条中间,A - 右下角数字 9 蓝条结尾、左上角数字 10 单点^^^B - 左下角数字 18 单点,309,760,90 - 0.4,178,A - 右上角数字 16 蓝条开始,A - 右下角数字 9 蓝条结尾、左上角数字 10 单点,309,760,2311822,49 + 0.0
,,"雨后的咖啡","SNP",,红色,存气,133 + 258、133 + 247、133 + 258、144 + 247,A - 左下角数字 3 蓝条开始^^^B - 右下角数字 6 蓝条开始,A - 右上角数字 6 蓝条结尾^^^B - 右上角数字 11 蓝条结尾,150,297,50 - 0.4,247、248、258、259、269,B - 右上角数字 1 蓝条开始,B - 左上角数字 3 单点,150,297,739340,25 - 0.2
,,"Baby Don't Cry","于湉",,红色,分开,97 + 229、97 + 230、98 + 229、98 + 230、98 + 229、98 + 230、98 + 229、98 + 230、98 + 229、98 + 230,A - 右上角数字 4 绿条结尾^^^B - 左下角数字 4 绿条结尾,A - 左边数字 7 单点^^^B - 右边数字 7 单点,139,271,52 - 0.4,229、230,B - 左下角数字 4 绿条结尾,B - 右边数字 7 单点,139,271,811854,26 - 0.2
X,9,"響喜乱舞","GARNiDELiA",,,分开,138 + 384、138 + 385、138 + 388、138 + 392、138 + 395、138 + 396、138 + 403、139 + 384、139 + 385、139 + 388,A - 左上角数字 1 单点^^^B - 左上角数字 1 单点,A - 左下角数字 7 单点^^^B - 左下角数字 7 单点,273,520,60 + 0.0,138、139、142、146、149、150、157、384、385、388,A - 左上角数字 1 单点,A - 左下角数字 7 单点,273,520,1450172,30 + 0.0
,,"大碗宽面","吴亦凡",,红色,分开,31 + 120,A - 左下角数字 10 蓝条开始^^^B - 左下角数字 4 单点,A - 右上角数字 9 绿条开始^^^B - 左下角数字 2 蓝条结尾,104,222,52 + 0.4,120,B - 左下角数字 4 单点,B - 左下角数字 2 蓝条结尾,104,222,631445,26 + 0.1
W,10,"Why So Lonely","Wonder Girls",,,分开,338 + 522、338 + 583,B - 左下角数字 5 绿条中间、右上角数字 6 单点^^^B - 左上角数字 4 绿条中间、右边数字 5 单点,B - 右下角数字 10 蓝条结尾、左下角数字 11 单点^^^B - 中间数字 9 单点,289,634,67 + 0.1,338,B - 左下角数字 5 绿条中间、右上角数字 6 单点,B - 右下角数字 10 蓝条结尾、左下角数字 11 单点,289,634,1787025,35 - 0.4
H,6,"魂不守舍","朱星杰",,红色,分开,174 + 252、174 + 254,B - 左上角数字 5 蓝条开始^^^B - 左下角数字 6 绿条结尾、右上角数字 1 单点,B - 左上角数字 2 单点^^^B - 左边数字 5 单点,154,318,49 + 0.0,252、254,B - 左下角数字 6 绿条结尾、右上角数字 1 单点,B - 左边数字 5 单点,154,318,861820,26 + 0.0
W,6,"我们是太阳","筷子兄弟",,红色,分开,108 + 280、108 + 281、108 + 341、109 + 280、109 + 281、109 + 341、109 + 280、109 + 281、109 + 341、109 + 280,A - 右下角数字 9 单点^^^B - 左上角数字 9 单点,A - 右下角数字 12 蓝条中间^^^B - 左上角数字 12 蓝条中间,184,370,52 - 0.4,108、109、280、281、341,A - 右下角数字 9 单点,A - 右下角数字 12 蓝条中间,184,370,921535,26 - 0.2
M,8,"马上上马","庄园",,红色,分开,245 + 464,A - 左下角数字 4 蓝条结尾、右下角数字 5 蓝条开始^^^B - 左下角数字 4 蓝条结尾、右下角数字 5 蓝条开始,A - 左下角数字 6 蓝条结尾、右下角数字 7 蓝条开始^^^B - 左下角数字 6 蓝条结尾、右下角数字 7 蓝条开始,311,556,92 - 0.2,245、464,A - 左下角数字 4 蓝条结尾、右下角数字 5 蓝条开始,A - 左下角数字 6 蓝条结尾、右下角数字 7 蓝条开始,311,556,1708566,46 - 0.1
V,10,"VORACITY","MYTH & ROID",,,分开,200 + 408、408 + 590,A - 中间数字 2 单点、左边数字 2 单点^^^B - 左边数字 2 单点、中间数字 2 单点,A - 左下角数字 8 绿条结尾、右下角数字 8 绿条结尾^^^B - 右下角数字 8 绿条结尾、左下角数字 8 绿条结尾,260,650,57 + 0.4,200、408,A - 中间数字 2 单点、左边数字 2 单点,A - 左下角数字 8 绿条结尾、右下角数字 8 绿条结尾,260,650,1648815,29 - 0.3
X,8,"幸福症候群","nanawoakari",,红色,分开,74 + 203,A - 右下角数字 9 蓝条开始^^^B - 左下角数字 6 单点,A - 左上角数字 4 单点^^^B - 右上角数字 3 单点,178,441,65 - 0.4,203,B - 左下角数字 6 单点,B - 右上角数字 3 单点,178,441,1148151,33 - 0.2
,,"朝代","排骨教主",,红色,分开,135 + 230,B - 右下角数字 3 单点^^^B - 右上角数字 3 单点,B - 左上角数字 1 单点^^^B - 右上角数字 8 绿条开始,128,272,52 + 0.2,230,B - 右上角数字 3 单点,B - 右上角数字 8 绿条开始,128,272,761870,27 + 0.3
L,9,"凉凉(困难版)","杨宗纬/张碧晨",50,,分开,272 + 657、398 + 657,A - 下面数字 9 绿条中间、左上角数字 11 单点^^^B - 左上角数字 1 单点,A - 左边数字 20 单点^^^B - 右上角数字 3 单点,449,876,73 - 0.2,657,B - 左上角数字 1 单点,B - 右上角数字 3 单点,449,876,2076720,37 + 0.4
F,9,"flower of sorrow","花たん",,,分开,146 + 376、147 + 376、148 + 376、211 + 376、214 + 376、215 + 376、216 + 376,A - 右下角数字 3 单点^^^B - 右下角数字 1 蓝条开始,A - 右下角数字 2 单点^^^B - 左下角数字 8 绿条开始,210,471,54 + 0.2,376,B - 右下角数字 1 蓝条开始,B - 左下角数字 8 绿条开始,210,471,1359774,28 + 0.3
M,8,"觅","王喆",,,分开,264 + 455、264 + 456、264 + 457,B - 下面数字 3 单点^^^B - 右上角数字 1 单点,B - 下面数字 7 单点^^^B - 右下角数字 4 蓝条结尾、左上角数字 5 单点,231,490,64 + 0.0,455、456、457,B - 右上角数字 1 单点,B - 右下角数字 4 蓝条结尾、左上角数字 5 单点,231,490,1571837,33 + 0.0
D,9,"Dear Future Husband","Meghan Trainor",,,分开,70 + 226,A - 右下角数字 3 单点^^^B - 右上角数字 1 蓝条开始,A - 左下角数字 8 单点^^^B - 左边数字 2 单点,225,538,61 + 0.0,70,A - 右下角数字 3 单点,A - 左下角数字 8 单点,225,538,1647523,32 - 0.2
,,"芒种","音阙诗听/赵方婧",,红色,存气,136 + 182,A - 右上角数字 1 单点^^^B - 右边数字 8 单点,A - 左下角数字 4 单点^^^B - 左下角数字 6 单点,139,242,48 - 0.1,182,B - 右边数字 8 单点,B - 左下角数字 3 单点,139,242,672466,25 - 0.1
L,10,"林中鸟(困难版)","葛林",,,分开,67 + 738、67 + 739、67 + 740、67 + 741,A - 右下角数字 4 单点^^^B - 右下角数字 7 蓝条开始,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点^^^B - 左上角数字 17 蓝条中间,355,776,61 - 0.5,67,A - 右下角数字 4 单点,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点,355,776,1981009,31 + 0.0
S,9,"Stand By Me","the peggies",,,分开,235 + 564、235 + 565、235 + 566、235 + 568、235 + 564、235 + 565、235 + 566、235 + 568、235 + 564、235 + 565,A - 左上角数字 3 蓝条开始^^^B - 右下角数字 3 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 单点^^^B - 右下角数字 5 蓝条结尾、左下角数字 6 单点,374,703,63 + 0.2,235、236、237、239、564、565、566、568,A - 左上角数字 3 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 单点,374,703,1760591,32 - 0.4
R,7,"仁心所向","河图",,,存气,279 + 442、279 + 399、279 + 442、279 + 443、280 + 442,A - 中间数字 1 蓝条开始^^^B - 左上角数字 1 单点,A - 右上角数字 2 单点^^^B - 中间数字 5 蓝条结尾,286,501,50 - 0.5,227、229、442、444,A - 右上角数字 1 单点,A - 右边数字 3 单点,286,501,1115149,25 - 0.4
B,9,"Bright Burning Shout","T.M.Revolution",,,分开,242 + 668、242 + 669、242 + 670、243 + 668、243 + 669、243 + 670、244 + 668、244 + 669、244 + 670,A - 左上角数字 8 蓝条开始^^^B - 右下角数字 8 蓝条开始,A - 右下角数字 8 绿条结尾、左下角数字 1 单点^^^B - 左上角数字 8 绿条结尾、右上角数字 1 单点,378,774,67 + 0.2,242、243、244、668、669、670,A - 左上角数字 8 蓝条开始,A - 右下角数字 8 绿条结尾、左下角数字 1 单点,378,774,1810480,34 - 0.4
S,7,"是我","张韶涵",,红色,分开,282 + 325,B - 左上角数字 2 单点^^^B - 左上角数字 1 单点、上面数字 1 单点,B - 右下角数字 13 单点^^^B - 右上角数字 12 蓝条结尾、左下角数字 13 绿条开始,226,474,59 + 0.4,325,B - 左上角数字 1 单点、上面数字 1 单点,B - 右上角数字 12 蓝条结尾、左下角数字 13 绿条开始,226,474,1062308,31 - 0.1
,,"HERO","李子璇",,红色,分开,80 + 192、80 + 193,A - 左边数字 5 单点^^^B - 左下角数字 1 单点,A - 左边数字 6 单点^^^B - 右边数字 4 单点,140,283,57 - 0.3,192、193,B - 左下角数字 1 单点,B - 右边数字 4 单点,140,283,839001,28 + 0.2
N,7,"牛奶面包","杨紫/鱿小鱼",,红色,分开,113 + 262、113 + 263、113 + 264、113 + 266、113 + 267、113 + 268、113 + 269、113 + 270、113 + 271、113 + 272,A - 右上角数字 1 单点^^^B - 左上角数字 1 单点,A - 右下角数字 7 单点^^^B - 左下角数字 7 单点,212,362,70 + 0.0,113、114、115、117、118、119、120、121、122、123,A - 右上角数字 1 单点,A - 右下角数字 7 单点,212,362,1215461,35 + 0.0
V,10,"Victory(困难版)","Bond",,,分开,321 + 884、324 + 884、327 + 884、330 + 884,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始^^^B - 右上角数字 1 蓝条结尾、上面数字 2 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始^^^B - 右上角数字 7 蓝条结尾、下面数字 11 单点,552,1032,114 + 0.0,321、324、327、330,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始,552,1032,3379074,58 + 0.0
,,"无名之辈","陈雪燃",,红色,分开,50 + 196、51 + 196,A - 下面数字 10 单点^^^B - 右上角数字 1 单点,A - 左下角数字 14 单点^^^B - 左上角数字 3 绿条中间,113,247,40 - 0.2,196,B - 右上角数字 1 单点,B - 左上角数字 3 绿条中间,113,247,477557,20 - 0.2
,,"漫过","吴映香",,红色,分开,218 + 244、218 + 245、218 + 246、218 + 247、219 + 245、219 + 246、219 + 247、220 + 246、220 + 247、221 + 247,B - 右上角数字 1 单点^^^B - 右边数字 7 单点,B - 右下角数字 6 单点^^^B - 左上角数字 12 单点,134,277,45 + 0.0,218、219、220、221、222、223、224、225、226、227,B - 右上角数字 1 单点,B - 右下角数字 6 单点,134,277,732445,23 - 0.5
Z,9,"钻石微笑","Run Girls, Run！",,,分开,209 + 418、209 + 419,A - 左上角数字 1 单点^^^B - 下面数字 1 单点,A - 下面数字 6 绿条中间^^^B - 上面数字 8 单点,277,549,51 + 0.2,418、419,B - 下面数字 1 单点,B - 上面数字 8 单点,277,549,1495192,26 - 0.1
*,9,"デートアライブ","sweet ARMS",,,分开,197 + 251、197 + 491、197 + 492、197 + 493、197 + 545、198 + 251、198 + 491、198 + 492、198 + 493、198 + 545,A - 右上角数字 9 绿条中间^^^A - 左下角数字 6 绿条中间,A - 右上角数字 2 单点^^^A - 左上角数字 2 单点,322,620,56 + 0.4,197、198、199、251、491、492、493、545,A - 右上角数字 9 绿条中间,A - 右上角数字 2 单点,322,620,1415453,28 + 0.2
B,7,"白衣少年","许诗茵",,,分开,131 + 367、131 + 368、131 + 369、132 + 367、132 + 368、132 + 369、133 + 367、133 + 368、133 + 369,A - 上面数字 1 单点^^^B - 右上角数字 1 单点,A - 左上角数字 3 蓝条结尾^^^B - 右上角数字 3 蓝条结尾,220,469,52 + 0.4,131、132、133、367、368、369,A - 上面数字 1 单点,A - 左上角数字 3 蓝条结尾,220,469,1292935,26 + 0.2
D,10,"大艺术家(困难版)","蔡依林",,,分开,384 + 836,A - 左上角数字 3 单点、右下角数字 3 单点^^^B - 左上角数字 3 单点、右下角数字 3 单点,A - 上面数字 8 蓝条中间^^^B - 下面数字 8 蓝条中间,527,951,132 + 0.0,384、836,A - 左上角数字 3 单点、右下角数字 3 单点,A - 上面数字 8 蓝条中间,527,951,2797888,66 + 0.0
H,7,"好想告诉你","谷泽智文",,红色,分开,32 + 187、32 + 188、32 + 189、32 + 190、32 + 191、32 + 192,A - 左上角数字 9 单点^^^B - 左下角数字 6 单点,A - 左上角数字 5 单点^^^B - 左边数字 1 单点,151,369,60 + 0.0,187、188、189、190、191、192,B - 左下角数字 6 单点,B - 左边数字 1 单点,151,369,988923,30 + 0.0
G,7,"更发光","以团之名",,,分开,159 + 275、159 + 276、160 + 275、160 + 276、161 + 275、161 + 276、165 + 275、165 + 276、166 + 275、166 + 276,A - 左下角数字 1 单点^^^B - 左上角数字 1 单点,A - 右下角数字 4 单点^^^B - 右下角数字 5 单点,234,421,53 - 0.1,159、160、161、165、166、167,A - 左下角数字 1 单点,A - 右下角数字 4 单点,234,421,1084990,27 - 0.1
D,6,"带我走","杨丞琳",,红色,分开,164 + 290、165 + 290,A - 左下角数字 1 单点^^^B - 右上角数字 1 单点,A - 下面数字 1 单点^^^B - 右下角数字 7 绿条开始,203,410,52 + 0.3,290,B - 右上角数字 1 单点,B - 右下角数字 7 绿条开始,203,410,957093,26 + 0.2
,,"Loki","BC221",,红色,分开,181 + 208、182 + 208,B - 左上角数字 4 单点^^^B - 左边数字 2 单点,B - 右上角数字 9 单点^^^B - 左下角数字 7 单点,167,324,47 - 0.3,181、182、183、184,B - 左上角数字 4 单点,B - 右上角数字 9 单点,167,324,828453,24 - 0.1
Q,10,"琪露诺的完美算术教室","IOSYS",,,分开,463 + 779,A - 上面数字 4 蓝条开始^^^B - 下面数字 4 蓝条开始,A - 左上角数字 16 蓝条结尾、右上角数字 17 绿条开始^^^B - 右下角数字 16 蓝条结尾、左下角数字 17 绿条开始,519,936,97 - 0.4,463、779,A - 上面数字 4 蓝条开始,A - 左上角数字 16 蓝条结尾、右上角数字 17 绿条开始,519,936,2652652,48 + 0.3
N,7,"那时正好","赵政豪",,,分开,130 + 271、271 + 311,A - 右上角数字 1 单点^^^B - 右上角数字 4 单点,A - 中间数字 5 单点^^^B - 右下角数字 6 单点,170,439,47 - 0.5,271,B - 右上角数字 4 单点,B - 右下角数字 6 单点,170,439,1028393,23 + 0.4
G,8,"灌溉爱","郭采洁",,红色,分开,89 + 284、89 + 285、89 + 287,A - 左下角数字 4 单点^^^B - 右上角数字 5 绿条中间,A - 右上角数字 4 单点^^^B - 左上角数字 4 单点,201,377,50 - 0.2,89,A - 左下角数字 4 单点,A - 右上角数字 4 单点,201,377,919970,26 - 0.5
,,"Too Much","Carly Rae Jepsen",,红色,存气,74 + 166,A - 右上角数字 1 单点^^^B - 右下角数字 11 单点,A - 右上角数字 16 单点^^^B - 左边数字 10 单点,95,198,40 + 0.3,171,B - 左下角数字 1 单点,B - 右边数字 9 单点,95,198,452120,21 - 0.3
I,7,"I'm OK","小青龙",,红色,分开,109 + 191、109 + 193、117 + 191、117 + 193、125 + 191、125 + 193、191 + 423、191 + 431、191 + 439、192 + 423,A - 左上角数字 5 蓝条结尾、下面数字 6 单点^^^A - 右下角数字 5 蓝条中间,A - 左上角数字 6 蓝条结尾、右上角数字 7 单点^^^A - 右下角数字 9 蓝条结尾、上面数字 10 蓝条开始,237,510,87 + 0.0,191、193,A - 右下角数字 5 蓝条中间,A - 右下角数字 9 蓝条结尾、上面数字 10 蓝条开始,237,510,1492933,45 + 0.0
Q,7,"倾杯","SING女团",,,分开,142 + 343、142 + 346、145 + 343、145 + 346、299 + 343、299 + 346、302 + 343、302 + 346,A - 右上角数字 1 单点、左上角数字 1 单点^^^B - 左下角数字 1 单点、右下角数字 1 单点,A - 右上角数字 5 单点^^^B - 右下角数字 5 单点,207,384,51 + 0.0,343、346,B - 左下角数字 1 单点、右下角数字 1 单点,B - 右下角数字 5 单点,207,384,992314,26 - 0.1
C,8,"长安诀","汪苏泷",,红色,分开,131 + 392、131 + 394、131 + 395、133 + 392、133 + 394、133 + 395、134 + 392、134 + 394、134 + 395,A - 左下角数字 7 绿条结尾、右下角数字 1 单点^^^B - 右上角数字 7 绿条结尾、左上角数字 1 单点,A - 左下角数字 6 单点^^^B - 右上角数字 6 单点,191,487,66 + 0.0,131、133、134、392、394、395,A - 左下角数字 7 绿条结尾、右下角数字 1 单点,A - 左下角数字 6 单点,191,487,1219842,33 + 0.0
C,8,"Close To Me","Ellie Goulding/Diplo/Red Velvet",,红色,分开,105 + 329,A - 左下角数字 5 蓝条结尾、右边数字 6 单点^^^B - 右上角数字 5 蓝条结尾、左边数字 6 单点,A - 中间数字 10 蓝条结尾、右上角数字 11 单点^^^B - 中间数字 10 蓝条结尾、左下角数字 11 单点,203,452,60 + 0.2,105、329,A - 左下角数字 5 蓝条结尾、右边数字 6 单点,A - 中间数字 10 蓝条结尾、右上角数字 11 单点,203,452,1072418,30 + 0.1
,,"Turn Up","周汤豪",100,红色,分开,99 + 267、99 + 269、99 + 270、101 + 267、101 + 269、101 + 270、102 + 267、102 + 269、102 + 270,A - 右下角数字 1 绿条结尾、左上角数字 2 单点^^^B - 左上角数字 1 绿条结尾、右下角数字 2 单点,A - 右上角数字 7 单点^^^B - 左下角数字 7 单点,155,316,51 + 0.4,99、101、102、267、269、270,A - 右下角数字 1 绿条结尾、左上角数字 2 单点,A - 右上角数字 7 单点,155,316,832968,26 - 0.3
A,8,"Angel With A Shotgun","Nightcore",,红色,分开,104 + 242、104 + 245、107 + 242、107 + 245,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点^^^B - 右上角数字 4 蓝条结尾、左上角数字 5 单点,191,432,59 + 0.0,104、107、242、245,A - 右下角数字 1 单点,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点,191,432,1045784,30 - 0.5
C,9,"Candy Boy","TWICE",,,分开,177 + 426、177 + 427、177 + 428、177 + 429、177 + 430、356 + 426、356 + 427、356 + 428、356 + 429、356 + 430,A - 右上角数字 1 蓝条开始^^^B - 右下角数字 6 蓝条结尾,A - 右上角数字 5 蓝条结尾、左边数字 6 单点^^^B - 左下角数字 5 蓝条结尾、右下角数字 5 蓝条结尾,248,606,67 - 0.2,426、427、428、429、430,B - 右下角数字 6 蓝条结尾,B - 左下角数字 5 蓝条结尾、右下角数字 5 蓝条结尾,248,606,1602460,36 + 0.0
G,6,"耿耿于怀","王笑文",,,分开,397 + 432、397 + 433、398 + 432、398 + 433、398 + 432、398 + 433、398 + 432、398 + 433、398 + 432、398 + 433,B - 左上角数字 1 单点^^^B - 右边数字 2 单点,B - 左上角数字 10 蓝条中间^^^B - 右上角数字 7 蓝条中间,219,465,58 - 0.4,397、398、432、433,B - 左上角数字 1 单点,B - 左上角数字 10 蓝条中间,219,465,1335716,29 - 0.2
E,9,"E.T.","Katy Perry",,红色,分开,172 + 394,A - 中间数字 4 蓝条结尾、下面数字 5 单点^^^B - 下面数字 4 蓝条结尾、上面数字 5 单点,A - 中间数字 9 蓝条结尾、下面数字 10 单点^^^B - 下面数字 9 蓝条结尾、上面数字 10 单点,222,483,68 + 0.0,172、394,A - 中间数字 4 蓝条结尾、下面数字 5 单点,A - 中间数字 9 蓝条结尾、下面数字 10 单点,222,483,1268449,34 + 0.0
,,"观花","萌娜丽莎/郑冰冰",,红色,分开,84 + 204,A - 右上角数字 7 单点^^^B - 左下角数字 16 单点,A - 右上角数字 2 蓝条结尾^^^B - 左下角数字 2 蓝条结尾,153,289,48 - 0.2,204,B - 左下角数字 16 单点,B - 左下角数字 2 蓝条结尾,153,289,781770,24 - 0.1
,,"德寿宫石墙路的春天","允儿/10cm",,红色,分开,80 + 169,A - 左上角数字 3 单点^^^B - 右上角数字 1 蓝条开始,A - 右下角数字 18 单点^^^B - 右下角数字 5 单点,132,239,56 - 0.1,169,B - 右上角数字 1 蓝条开始,B - 右下角数字 5 单点,132,239,751530,28 + 0.0
B,6,"别爱太满别睡太晚","贺一航",,红色,存气,173 + 297,A - 左上角数字 4 单点^^^B - 左下角数字 5 单点,A - 左上角数字 5 蓝条结尾^^^B - 右下角数字 3 绿条中间,177,367,48 - 0.5,101、291,A - 右上角数字 1 单点,A - 左下角数字 7 单点,177,367,835804,24 - 0.4
W,10,"Whistle(困难版)","Flo Rida",,,分开,229 + 341、230 + 341、231 + 341、232 + 341、234 + 341、237 + 341、238 + 341、239 + 341、241 + 341,A - 左上角数字 6 单点^^^A - 下面数字 5 单点,A - 右下角数字 1 单点^^^A - 右上角数字 9 绿条开始,393,867,71 + 0.0,229、230、231、232、234、237、238、239、241,A - 左上角数字 6 单点,A - 右下角数字 1 单点,393,867,2085822,38 - 0.1
,,"鍵ノ間","黒兎ウル",,,分开,216 + 283、216 + 284、216 + 285、216 + 286、216 + 287、216 + 288、216 + 289、216 + 290、216 + 291、218 + 283,B - 左上角数字 9 绿条结尾、右下角数字 1 单点^^^B - 右上角数字 6 单点,B - 右下角数字 7 单点^^^B - 右下角数字 3 单点,205,468,62 - 0.1,216、218、219、220、221,B - 左上角数字 9 绿条结尾、右下角数字 1 单点,B - 右下角数字 7 单点,205,468,1513186,31 + 0.0
Z,8,"仲夏","王北车",,,分开,148 + 344、148 + 345、149 + 344、149 + 345,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 右边数字 11 单点^^^B - 左边数字 11 单点,203,471,46 - 0.2,148、149、344、345,A - 右下角数字 1 单点,A - 右边数字 11 单点,203,471,1224442,23 - 0.1
F,10,"Fanfare","Sumika",,,分开,183 + 315、183 + 590、183 + 722、315 + 590、315 + 722、590 + 722,A - 右上角数字 6 绿条结尾、左上角数字 1 单点^^^A - 左上角数字 6 绿条结尾、右上角数字 1 单点,A - 右下角数字 4 蓝条结尾、左下角数字 5 单点^^^A - 左下角数字 4 蓝条结尾、右下角数字 5 单点,411,877,62 + 0.4,183、315、590、722,A - 右上角数字 6 绿条结尾、左上角数字 1 单点,A - 右下角数字 4 蓝条结尾、左下角数字 5 单点,411,877,1857055,31 + 0.2
K,7,"Kids in the Dark","All Time Low",,,分开,209 + 382,B - 左下角数字 4 单点^^^B - 左上角数字 3 单点,B - 右下角数字 7 蓝条结尾^^^B - 右上角数字 8 单点,205,424,55 + 0.0,382,B - 左上角数字 3 单点,B - 右上角数字 8 单点,205,424,1095782,28 - 0.1
,,"Girl in the Mirror","Bebe Rexha",,红色,分开,131 + 232、131 + 233、132 + 232、132 + 233、133 + 232、133 + 233、134 + 232、134 + 233,B - 左上角数字 1 单点^^^B - 右上角数字 7 绿条结尾,B - 右下角数字 6 单点^^^B - 左下角数字 10 单点,130,257,47 - 0.2,131、132、133、134,B - 左上角数字 1 单点,B - 右下角数字 6 单点,130,257,757005,24 - 0.1
Y,6,"原点","徐梦圆",,,分开,233 + 535、233 + 540、233 + 541、238 + 535、238 + 540、238 + 541、239 + 535、239 + 540、239 + 541、239 + 535,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,A - 右下角数字 5 单点^^^B - 左上角数字 5 单点,287,589,50 - 0.4,233、238、239、535、540、541,A - 右上角数字 1 单点,A - 右下角数字 5 单点,287,589,1095602,25 - 0.2
D,7,"豆你玩","李子璇",,红色,分开,217 + 261、217 + 262、217 + 263、217 + 264、217 + 266、218 + 261、218 + 262、218 + 263、218 + 264、218 + 266,B - 左边数字 15 单点^^^B - 右边数字 5 单点,B - 右下角数字 2 蓝条结尾、左边数字 3 单点^^^B - 左上角数字 8 蓝条结尾、下面数字 1 单点,172,348,90 + 0.0,249、250、251、252、254、257、258、261、262、263,B - 右上角数字 15 单点,B - 左下角数字 2 蓝条结尾、右边数字 3 单点,172,348,1151527,47 + 0.0
G,10,"冠世一战","言和",,,分开,550 + 669、551 + 669、552 + 669,B - 左边数字 6 单点^^^B - 左边数字 7 单点,B - 左边数字 6 蓝条结尾、右下角数字 7 单点^^^B - 右上角数字 16 蓝条结尾、左上角数字 1 绿条开始,477,1162,91 - 0.4,550、551、552,B - 左边数字 6 单点,B - 左边数字 6 蓝条结尾、右下角数字 7 单点,477,1162,3068216,46 - 0.5
,,"胡萝卜须","许嵩",,红色,分开,229 + 393、229 + 396,B - 左上角数字 1 蓝条开始、右下角数字 1 蓝条开始^^^B - 左上角数字 6 蓝条结尾、下面数字 7 蓝条开始,B - 右上角数字 16 绿条中间、左上角数字 16 绿条中间^^^B - 左下角数字 9 蓝条结尾、右边数字 10 蓝条开始,228,510,94 - 0.4,229,B - 左上角数字 1 蓝条开始、右下角数字 1 蓝条开始,B - 右上角数字 16 绿条中间、左上角数字 16 绿条中间,228,510,1530618,49 + 0.0
