字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
D,8,"DEAREST DROP","田所あずさ",,,分开,389 + 594、389 + 595,A - 右边单点^^^B - 右边单点,A - 左边长条中间、右边长条中间^^^B - 右边滑键,501,916,75 - 0.4,389,A - 右边单点,A - 左边长条中间、右边长条中间,501,916,1899584,40 - 0.4
B,6,"Birthday","罗志祥",,,分开,127 + 322、128 + 322,A - 左边单点^^^B - 左边单点,A - 右边白球^^^B - 右边白球,322,557,57 - 0.3,322,B - 左边单点,B - 右边白球,322,557,1193460,30 - 0.3
F,9,"Faded(困难版)","Alan Walker",,,分开,505 + 608、505 + 609,B - 左边单点、右边长条中间^^^B - 左边滑键,B - 左边单点^^^B - 右边单点,362,777,76 - 0.3,608、609,B - 左边滑键,B - 右边单点,362,777,2238110,41 + 0.0
,,"盲眼画师","河图",,,分开,226 + 520,A - 左边长条开始、右边长条开始^^^B - 左边长条开始、右边长条开始,A - 左边白球^^^B - 右边白球,386,680,55 + 0.0,226、520,A - 左边长条开始、右边长条开始,A - 左边白球,386,680,1234878,28 - 0.5
,,"带你去旅行","校长",,红色,分开,165 + 410,A - 左边连点第 2 个^^^B - 右边单点,A - 左边单点^^^B - 右边白球,237,468,65 - 0.5,410,B - 右边单点,B - 右边白球,237,468,1082315,33 - 0.3
,,"Brand New Story","GENERATIONS from EXILE TRIBE",,红色,分开,104 + 289,A - 左边单点^^^B - 右边白球,A - 右边长条结尾^^^B - 左边单点,214,508,62 - 0.3,289,B - 右边白球,B - 左边单点,214,508,1052929,31 + 0.1
,,"Good Girl 赶快爱","陈芳语",,红色,分开,161 + 412,A - 左边滑键、右边单点^^^B - 左边滑键、右边单点,A - 右边单点^^^B - 右边单点,223,474,66 + 0.0,161、412,A - 左边滑键、右边单点,A - 右边单点,223,474,1217004,33 + 0.0
G,6,"孤身","徐秉龙",,红色,分开,154 + 300、154 + 304、154 + 305,A - 右边单点^^^B - 左边滑键,A - 左边单点^^^B - 右边单点,236,452,64 + 0.0,300、304、305,B - 左边滑键,B - 右边单点,236,452,967392,33 - 0.5
H,6,"好奇的猫","胡66",,红色,分开,154 + 404、154 + 406、155 + 404、155 + 406、155 + 404、155 + 406、155 + 404、155 + 406、155 + 404、155 + 406,A - 左边单点^^^B - 右边单点,A - 左边连点第 1 个^^^B - 右边连点第 1 个,277,526,64 + 0.2,154、156、404、406,A - 左边单点,A - 左边连点第 1 个,277,526,1152442,32 + 0.1
,,"最好的天气","郭采洁",,红色,分开,350 + 411,B - 左边单点^^^B - 右边单点,B - 右边白球^^^B - 右边白球,197,489,54 - 0.3,350,B - 左边单点,B - 右边白球,197,489,1020468,27 + 0.1
G,9,"更新","Sabão",,,分开,838 + 901、839 + 901,B - 左边单点^^^B - 左边单点、右边单点,B - 右边白球^^^B - 右边连点第 1 个,454,963,83 + 0.0,901,B - 左边单点、右边单点,B - 右边连点第 1 个,454,963,2300523,43 - 0.5
Q,6,"期待","Girl's Day",,红色,分开,27 + 198,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 左边白球、右边长条结尾^^^B - 左边白球、右边长条结尾,171,432,68 + 0.0,198,B - 左边单点、右边单点,B - 左边白球、右边长条结尾,171,432,1039957,34 + 0.0
X,6,"新青年","李行亮",,红色,存气,204 + 391,A - 左边单点、右边滑键^^^B - 左边滑键、右边单点,A - 左边单点^^^B - 右边单点,246,485,62 + 0.1,388、391,B - 左边单点、右边单点,B - 左边连点第 2 个,246,485,1018186,32 - 0.2
W,8,"我的告白","王栎鑫/周文杰",,,分开,480 + 546、480 + 547,B - 右边白球^^^B - 左边连点第 1 个,B - 左边白球^^^B - 左边单点,454,757,75 + 0.0,546、547,B - 左边连点第 1 个,B - 左边单点,454,757,1688979,39 - 0.5
,,"Sweet but Psycho","Ava Max",,,分开,169 + 404,A - 左边单点^^^B - 右边单点,A - 左边单点^^^B - 右边单点,326,737,68 + 0.2,169、404,A - 左边单点,A - 左边单点,326,737,1608042,34 + 0.1
,,"藏不住的心跳","朱主爱",,红色,分开,154 + 286,A - 左边滑键^^^B - 右边连点第 2 个,A - 右边单点^^^B - 左边白球,198,388,66 + 0.1,286,B - 右边连点第 2 个,B - 左边白球,198,388,954948,34 + 0.0
A,8,"A型のうた","西野カナ",,,分开,221 + 316、221 + 326、316 + 524、326 + 524,A - 右边长条开始^^^B - 左边单点,A - 左边单点^^^B - 右边单点,289,592,75 + 0.4,316、326,B - 左边单点,B - 右边单点,289,592,1652969,38 + 0.0
C,9,"Crash","The Primitives",,,分开,632 + 696、632 + 697、632 + 704,B - 左边单点、右边单点^^^B - 左边单点,B - 左边滑键^^^B - 右边单点,335,836,75 + 0.2,658,B - 右边长条中间,B - 左边白球,335,836,1832573,40 + 0.1
K,10,"克罗地亚狂想曲","马克西姆",,,分开,146 + 207、146 + 208、146 + 209、146 + 211、146 + 213、146 + 465、146 + 466、146 + 467、146 + 469、146 + 471,A - 右边连点第 1 个^^^A - 左边连点第 1 个,A - 右边白球^^^A - 左边白球,395,719,94 + 0.0,146、147、148、150、152、207、208、209、211、213,A - 右边连点第 1 个,A - 右边白球,395,719,2490557,47 + 0.0
F,6,"Flamingo","米津玄師",,红色,分开,192 + 419,A - 右边白球^^^B - 左边白球,A - 左边长条中间^^^B - 右边长条中间,270,578,59 + 0.4,192、419,A - 右边白球,A - 左边长条中间,270,578,1085203,30 - 0.3
,,"春、恋桜。","majiko",,红色,分开,198 + 235、198 + 236、198 + 237,B - 右边单点^^^B - 左边单点,B - 左边白球^^^B - 右边单点,171,380,52 - 0.5,225、226,B - 右边单点,B - 右边单点,171,380,821403,26 + 0.0
,,"ME!","Taylor Swift/Brendon Urie",,红色,分开,40 + 167,A - 左边长条开始^^^B - 右边长条开始,A - 右边单点^^^B - 右边单点,137,309,61 - 0.4,167,B - 右边长条开始,B - 右边单点,137,309,740531,30 + 0.3
B,7,"白衣少年","许诗茵",,,存气,353 + 674,A - 左边长条中间^^^B - 左边单点,A - 左边白球^^^B - 右边滑键,361,792,67 - 0.1,674,B - 左边单点,B - 右边白球,361,792,1652270,34 - 0.3
,,"唱起这首歌","刘人语",,红色,分开,43 + 313、43 + 318,A - 右边滑键^^^B - 左边长条开始,A - 右边长条中间^^^B - 右边单点,286,561,66 + 0.0,313、318,B - 左边长条开始,B - 右边单点,286,561,1243784,33 + 0.0
,,"Leave Out All The Rest","Linkin Park",,,分开,295 + 1151,A - 左边长条开始、右边单点^^^B - 左边长条开始、右边单点,A - 左边单点、右边长条开始^^^B - 左边长条中间、右边长条中间,572,1269,82 - 0.2,295,A - 左边长条开始、右边单点,A - 左边单点、右边长条开始,572,1269,1983577,41 + 0.0
,,"For You","高颖浠",,红色,分开,150 + 290、151 + 290,A - 右边长条中间^^^B - 右边连点第 1 个,A - 右边连点第 2 个^^^B - 右边滑键,189,360,66 + 0.3,150、151,A - 右边长条中间,A - 右边连点第 2 个,189,360,884705,33 + 0.3
,,"雨后的咖啡","SNP",,红色,分开,127 + 360、127 + 361、128 + 360、128 + 361,A - 右边滑键^^^B - 左边滑键,A - 右边滑键^^^B - 左边单点,249,483,56 + 0.0,127、128、360、361,A - 右边滑键,A - 右边滑键,249,483,942784,28 + 0.0
,,"Light up","刘人语",,,分开,262 + 949、262 + 950、262 + 952、263 + 949、263 + 950、263 + 952、264 + 949、264 + 950、264 + 952、264 + 949,A - 左边单点^^^B - 右边白球,A - 左边连点第 2 个^^^B - 右边单点,522,1028,88 - 0.5,949,B - 右边白球,B - 右边单点,522,1028,2405175,46 - 0.5
,,"大碗宽面","吴亦凡",,红色,分开,45 + 75,A - 左边白球^^^A - 左边单点,A - 右边连点第 2 个^^^A - 左边单点,130,311,61 - 0.3,75,A - 左边单点,A - 左边单点,130,311,769515,31 + 0.2
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",,,分开,215 + 445、215 + 446、216 + 445、216 + 446,A - 右边连点第 1 个^^^B - 左边连点第 1 个,A - 右边单点^^^B - 左边单点,295,609,68 + 0.0,215、216、445、446,A - 右边连点第 1 个,A - 右边单点,295,609,1537350,34 + 0.0
I,6,"I Want You to Know","Zedd/Selena Gomez",,,分开,261 + 613、261 + 614,A - 右边单点^^^B - 右边单点,A - 右边长条中间^^^B - 右边白球,326,663,55 - 0.5,613、614,B - 右边单点,B - 右边白球,326,663,1402619,27 + 0.4
,,"Ring of Fortune","佐々木恵梨",,,分开,210 + 672,A - 右边白球^^^B - 左边白球,A - 右边单点^^^B - 左边单点,461,929,67 - 0.4,210、672,A - 右边白球,A - 右边单点,461,929,1844191,33 + 0.3
,,"好喜欢你","颜人中",,红色,分开,167 + 300、167 + 301、168 + 300、168 + 301,B - 右边单点^^^B - 右边单点,B - 右边单点^^^B - 右边单点,164,353,65 - 0.5,167、168,B - 右边单点,B - 右边单点,164,353,862378,33 - 0.5
F,7,"Focus","TANGRAM",,,分开,127 + 271、127 + 272、127 + 458、127 + 459、127 + 271、127 + 272、127 + 458、127 + 459、127 + 271、127 + 272,A - 右边连点第 1 个^^^B - 左边连点第 1 个,A - 右边白球^^^B - 左边白球,210,518,65 + 0.0,127、128、271、272、458、459,A - 右边连点第 1 个,A - 右边白球,210,518,1480876,33 - 0.5
C,9,"Candy Pop","TWICE",,,分开,207 + 508、207 + 512、209 + 508、209 + 512、211 + 508、211 + 512、233 + 508、233 + 512、235 + 508、235 + 512,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 左边单点、右边单点^^^B - 左边单点、右边单点,298,686,72 + 0.0,207、211、235、508、512,A - 左边单点、右边单点,A - 左边单点、右边单点,298,686,1680808,36 + 0.0
,,"朝代","排骨教主",,红色,分开,88 + 191,A - 右边白球^^^B - 左边单点,A - 右边滑键^^^B - 左边单点、右边滑键,166,351,64 - 0.5,191,B - 左边单点,B - 左边单点、右边滑键,166,351,961779,32 + 0.0
A,8,"Angel With A Shotgun","Nightcore",,,分开,157 + 394、157 + 400、163 + 394、163 + 400,A - 左边长条开始^^^B - 右边长条开始,A - 右边单点^^^B - 左边单点,331,769,75 + 0.0,157、163、394、400,A - 左边长条开始,A - 右边单点,331,769,1468191,38 - 0.5
,,"Pure","向井太一",,红色,分开,86 + 192,A - 右边白球^^^B - 左边白球,A - 右边长条中间^^^B - 左边白球、右边长条中间,130,265,59 + 0.4,192,B - 左边白球,B - 左边白球、右边长条中间,130,265,823556,32 - 0.4
,,"BEE","Rothy",,红色,分开,71 + 233,A - 左边单点^^^B - 右边单点,A - 右边白球^^^B - 左边白球,176,338,62 - 0.4,233,B - 右边单点,B - 左边白球,176,338,844504,31 - 0.2
,,"芒种","音阙诗听/赵方婧",,红色,分开,82 + 275、82 + 280,A - 右边白球^^^B - 右边白球,A - 左边白球^^^B - 左边白球,203,350,76 + 0.0,275、280,B - 右边白球,B - 左边白球,203,350,1010932,42 + 0.0
L,9,"啰哩叭唆","陈嘉桦",,,分开,212 + 583,A - 左边白球^^^B - 右边白球,A - 左边白球^^^B - 右边白球,355,726,72 + 0.0,212、583,A - 左边白球,A - 左边白球,355,726,1762374,36 + 0.0
,,"光耀","梁心颐",,红色,分开,175 + 423、175 + 424、175 + 425、176 + 423、176 + 424、176 + 425、176 + 423、176 + 424、176 + 425、176 + 423,A - 左边单点^^^B - 右边单点,A - 左边连点第 2 个^^^B - 右边连点第 2 个,259,507,69 + 0.2,175、176、177、423、424、425,A - 左边单点,A - 左边连点第 2 个,259,507,1150116,35 - 0.4
F,10,"Fanfare","Sumika",,,分开,749 + 799,B - 右边白球^^^B - 左边单点、右边单点,B - 左边单点、右边单点^^^B - 左边单点,694,1463,81 + 0.4,749,B - 右边白球,B - 左边单点、右边单点,694,1463,2690439,44 - 0.5
,,"我们很好","林俊杰",,红色,分开,247 + 287、247 + 293、249 + 293,B - 左边单点、右边单点^^^B - 右边白球,B - 左边滑键^^^B - 右边单点,224,426,56 + 0.4,287、293,B - 右边白球,B - 右边单点,224,426,806309,29 + 0.4
Q,10,"琪露诺的完美算术教室","IOSYS",,,分开,720 + 1252、720 + 1253、720 + 1254、721 + 1252、721 + 1253、721 + 1254、722 + 1252、722 + 1253、722 + 1254、723 + 1252,B - 左边连点第 1 个^^^B - 右边连点第 1 个,B - 左边连点第 1 个^^^B - 左边连点第 1 个,697,1313,128 + 0.0,720、721、722、723、724、725、726、727、728、748,B - 左边连点第 1 个,B - 左边连点第 1 个,697,1313,3521362,68 - 0.5
,,"魂不守舍","朱星杰",,红色,分开,163 + 291,A - 左边白球^^^B - 右边连点第 1 个,A - 左边长条结尾^^^B - 右边长条结尾,204,439,52 - 0.5,163,A - 左边白球,A - 左边长条结尾,204,439,979455,26 + 0.0
D,10,"Dura","Daddy Yankee",,,分开,393 + 519、393 + 520、393 + 522、393 + 523、393 + 524、393 + 525、393 + 526、393 + 527,B - 右边白球^^^B - 左边单点,B - 左边白球^^^B - 左边单点,364,879,82 + 0.0,519、520,B - 左边单点,B - 左边单点,364,879,2769834,42 + 0.0
B,6,"Bon Bon(给他一击)","强东玥",,红色,分开,133 + 444、312 + 444,A - 左边单点^^^B - 右边单点,A - 左边白球^^^B - 右边白球,259,482,59 + 0.0,444,B - 右边单点,B - 右边白球,259,482,1108624,31 - 0.5
,,"流光记","银临",,红色,分开,176 + 425,A - 右边单点^^^B - 左边连点第 1 个,A - 左边白球^^^B - 左边白球,261,512,67 - 0.3,176,A - 右边单点,A - 左边白球,261,512,1178172,34 - 0.4
Z,10,"钻石微笑","Run Girls, Run！",,,分开,282 + 374、282 + 1018、283 + 374、283 + 1018,A - 左边长条中间^^^A - 右边连点第 1 个,A - 左边单点^^^A - 左边单点,554,1129,82 - 0.3,282,A - 左边长条中间,A - 左边单点,554,1129,2486499,41 + 0.3
C,9,"长安诀","汪苏泷",,,分开,334 + 852,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 左边单点、右边单点^^^B - 左边单点、右边单点,432,992,80 + 0.2,334、852,A - 左边单点、右边单点,A - 左边单点、右边单点,432,992,1895854,40 + 0.1
T,8,"淘气堡","Chic Chili",,,分开,360 + 737、360 + 738,A - 右边长条开始^^^B - 左边连点第 1 个,A - 右边滑键^^^B - 右边单点,444,1019,70 + 0.2,360,A - 右边长条开始,A - 右边滑键,444,1019,1842859,36 - 0.3
S,6,"SHOW THE WORLD","林俊杰",,红色,分开,123 + 299、124 + 299,A - 左边滑键^^^B - 右边白球,A - 左边单点^^^B - 左边长条结尾,253,458,52 - 0.3,123、124,A - 左边滑键,A - 左边单点,253,458,916464,26 + 0.2
L,9,"Last One Standing","Simple Plan",,,分开,395 + 641,B - 右边滑键^^^B - 右边长条开始,B - 右边连点第 2 个^^^B - 左边单点,314,839,73 + 0.1,641,B - 右边长条开始,B - 左边单点,314,839,1785544,38 + 0.1
C,8,"宠坏","李俊佑/小潘潘",,,分开,80 + 356、80 + 357,A - 右边白球^^^B - 右边单点,A - 左边滑键^^^B - 左边连点第 2 个,325,602,69 + 0.2,356、357,B - 右边单点,B - 左边连点第 2 个,325,602,1480448,35 - 0.4
,,"胡萝卜须","许嵩",,,分开,206 + 333,A - 左边长条开始^^^B - 左边长条开始、右边长条开始,A - 左边滑键^^^B - 左边单点,286,633,70 + 0.2,206,A - 左边长条开始,A - 左边滑键,286,633,1350310,35 + 0.2
R,7,"仁心所向","河图",,,分开,435 + 858、435 + 859、436 + 858、436 + 859,A - 右边白球^^^B - 左边白球,A - 左边长条结尾、右边长条结尾^^^B - 左边长条结尾、右边长条结尾,529,952,71 + 0.0,435、858,A - 右边白球,A - 左边长条结尾、右边长条结尾,529,952,1519319,36 - 0.5
,,"Time with you","圭贤",,红色,分开,51 + 113,A - 左边白球^^^A - 右边单点,A - 左边长条中间^^^A - 右边长条开始,211,383,55 + 0.4,51,A - 左边白球,A - 左边长条中间,211,383,763261,29 - 0.4
A,9,"Another(Feat. 王嘉尔)","秦奋",,,分开,233 + 757、234 + 757、235 + 757、236 + 757、237 + 757、238 + 757、239 + 757、240 + 757,A - 左边连点第 1 个^^^B - 右边连点第 1 个,A - 右边白球^^^B - 左边白球,523,1101,79 + 0.0,757,B - 右边连点第 1 个,B - 左边白球,523,1101,2401971,40 + 0.0
,,"鍵ノ間","黒兎ウル",,,分开,451 + 772、452 + 772,B - 左边单点^^^B - 左边连点第 1 个,B - 右边单点^^^B - 右边白球,376,827,95 - 0.5,772,B - 左边连点第 1 个,B - 右边白球,376,827,2211453,50 - 0.5
,,"カーストルーム","ZAQ",,,分开,87 + 430、87 + 431,A - 右边连点第 1 个^^^B - 右边单点,A - 右边单点^^^B - 右边单点,333,809,69 + 0.0,430、431,B - 右边单点,B - 右边单点,333,809,1658394,35 - 0.5
C,9,"Candy Boy","TWICE",,,分开,160 + 364、160 + 365、160 + 367、161 + 364、161 + 365、161 + 367、163 + 364、163 + 365、163 + 367,A - 右边单点^^^B - 左边单点,A - 左边单点、右边滑键^^^B - 左边滑键、右边单点,304,788,72 + 0.0,163、367,A - 右边白球,A - 左边白球,304,788,1913642,36 + 0.0
,,"Leaving California","Maroon 5",,红色,分开,170 + 357、172 + 357、173 + 357、179 + 357、180 + 357、181 + 357、183 + 357、357 + 468、357 + 470、357 + 471,A - 左边单点、右边单点^^^B - 右边长条中间,A - 左边单点^^^B - 左边单点,266,563,56 + 0.3,357,B - 右边长条中间,B - 左边单点,266,563,992244,28 + 0.3
M,8,"MARIA","黄明昊/KOHH",,,分开,158 + 422、158 + 423、158 + 424、422 + 553、423 + 553、424 + 553,A - 左边白球^^^B - 右边单点,A - 右边单点^^^B - 左边连点第 1 个,369,689,70 - 0.2,422、423、424,B - 右边单点,B - 左边连点第 1 个,369,689,1454413,36 - 0.3
,,"Loki","BC221",,红色,分开,108 + 278、109 + 278,A - 左边滑键^^^B - 右边长条开始,A - 右边滑键^^^B - 右边单点,227,427,57 - 0.5,278,B - 右边长条开始,B - 右边单点,227,427,1018987,29 - 0.5
D,7,"豆你玩","李子璇",,红色,分开,292 + 337、292 + 338、292 + 339、292 + 340、292 + 341、292 + 352、292 + 354、292 + 355、292 + 356、292 + 357,B - 右边滑键^^^B - 右边单点,B - 左边白球^^^B - 右边白球,263,434,114 + 0.0,329,B - 右边白球,B - 右边白球,263,434,1446263,58 + 0.0
,,"狂风里拥抱","信/A-Lin",,,存气,363 + 389,A - 右边长条中间^^^B - 左边单点,A - 左边单点、右边单点^^^B - 右边滑键,376,725,71 + 0.2,389,B - 左边单点,B - 左边白球,376,725,1408976,36 - 0.5
,,"Too Much","Carly Rae Jepsen",,红色,存气,114 + 241、114 + 260、133 + 241,A - 左边白球^^^B - 左边白球,A - 左边单点^^^B - 右边单点,157,319,70 - 0.5,241、260,B - 左边白球,B - 右边连点第 1 个,157,319,756218,35 - 0.5
,,"世界は恋に落ちている","CHiCO with HoneyWorks",,,分开,195 + 517,A - 右边白球^^^B - 左边白球,A - 右边白球^^^B - 左边白球,299,621,71 - 0.2,195、517,A - 右边白球,A - 右边白球,299,621,1435008,35 + 0.4
S,6,"Sunny Side Up!","Red Velvet",,红色,分开,177 + 394、177 + 395、177 + 396、177 + 397、177 + 398、177 + 404、177 + 405、178 + 394、178 + 395、178 + 396,A - 左边长条结尾^^^B - 右边长条结尾,A - 左边连点第 2 个^^^B - 右边连点第 2 个,249,507,59 + 0.4,177、178、187、188、394、395、396、397、398、404,A - 左边长条结尾,A - 左边连点第 2 个,249,507,1045189,30 - 0.3
,,"观花","萌娜丽莎/郑冰冰",,红色,分开,162 + 334,A - 左边长条中间^^^B - 右边长条中间,A - 左边白球^^^B - 右边白球,228,475,61 + 0.2,162,A - 左边长条中间,A - 左边白球,228,475,1036157,31 + 0.1
D,7,"地铁等待","张紫豪",,,分开,102 + 426,A - 左边白球^^^B - 右边白球,A - 右边单点^^^B - 左边单点,389,717,61 - 0.2,102、426,A - 左边白球,A - 右边单点,389,717,1389088,30 + 0.4
,,"I Still Do","Why Don't We",,红色,分开,194 + 282,A - 左边连点第 2 个^^^B - 右边单点,A - 右边单点^^^B - 右边单点,239,418,55 - 0.2,194,A - 左边连点第 2 个,A - 右边单点,239,418,832889,28 + 0.1
,,"我的名字","焦迈奇",,,分开,202 + 454、202 + 455、203 + 454、203 + 455,A - 右边单点^^^B - 右边单点,A - 左边白球^^^B - 左边白球,292,546,55 + 0.0,202、203、454、455,A - 右边单点,A - 左边白球,292,546,1226476,28 - 0.5
,,"Shatter Me","Lindsey Stirling/Lzzy Hale",,红色,分开,412 + 507、412 + 863、507 + 863,A - 右边连点第 1 个^^^A - 左边连点第 1 个,A - 右边单点^^^A - 左边白球,602,960,132 + 0.0,412、507、863,A - 右边连点第 1 个,A - 右边单点,602,960,2443844,66 + 0.0
,,"别再靠近我了","陈雪凝",,,分开,172 + 533,A - 右边滑键^^^B - 右边长条开始,A - 左边单点^^^B - 左边长条结尾、右边长条结尾,322,602,60 + 0.1,533,B - 右边长条开始,B - 左边长条结尾、右边长条结尾,322,602,1222040,31 - 0.3
B,6,"Break The Rules","Charli XCX",,红色,存气,158 + 264,A - 右边白球^^^B - 左边白球,A - 右边单点^^^B - 左边连点第 2 个,190,382,76 + 0.0,262、264、267,B - 左边单点,B - 左边滑键、右边单点,190,382,1251900,38 + 0.0
,,"Dreams Come True","徐明浩",,,分开,73 + 196、73 + 211、73 + 212,A - 左边长条开始^^^A - 右边单点,A - 右边连点第 2 个^^^A - 右边白球,252,506,60 - 0.5,73,A - 左边长条开始,A - 右边连点第 2 个,252,506,1162693,31 - 0.5
,,"Snapping","金请夏",,红色,分开,119 + 280、119 + 281、119 + 282,A - 左边白球^^^B - 右边单点,A - 右边单点^^^B - 右边单点,171,399,63 + 0.3,280、281、282,B - 右边单点,B - 右边单点,171,399,1013322,32 + 0.0
,,"I like you(炫舞音乐季主题曲)","孟美岐",,,分开,274 + 483,A - 左边长条中间、右边单点^^^B - 右边连点第 2 个,A - 右边单点^^^B - 左边连点第 4 个,336,732,74 - 0.4,483,B - 右边连点第 2 个,B - 左边连点第 4 个,336,732,1647105,37 + 0.2
R,10,"R.1.S.E","R1SE",,,分开,2 + 349、2 + 832,A - 右边连点第 1 个^^^A - 右边连点第 1 个,A - 左边白球^^^A - 左边长条开始,546,1123,80 + 0.3,2,A - 右边连点第 1 个,A - 左边白球,546,1123,2241097,43 + 0.0
,,"Ever After","Alice",,,分开,215 + 529,A - 左边单点^^^B - 右边单点,A - 左边单点^^^B - 右边单点,334,638,58 + 0.0,215,A - 左边单点,A - 左边单点,334,638,1208071,30 + 0.3
,,"长安巷","排骨教主",,红色,分开,158 + 280,B - 左边单点^^^B - 右边白球,B - 右边长条中间^^^B - 右边单点,157,340,70 + 0.2,158,B - 左边单点,B - 右边长条中间,157,340,874966,35 + 0.2
,,"傻了吧","大张伟",,,分开,13 + 525、13 + 526、13 + 527,A - 右边连点第 2 个^^^B - 左边连点第 1 个,A - 右边白球^^^B - 右边白球,440,1019,98 - 0.5,525、526、527,B - 左边连点第 1 个,B - 右边白球,440,1019,2469529,50 + 0.0
D,9,"当妮走了","徐真真",,,分开,339 + 456、339 + 457、339 + 458、339 + 459、339 + 460,A - 左边白球^^^B - 左边单点,A - 右边长条开始^^^B - 右边白球,420,864,84 - 0.2,339,A - 左边白球,A - 右边长条开始,420,864,1858277,42 + 0.3
,,"アリエラ","佐香智久/天月-あまつき-",,,分开,439 + 607,B - 左边白球^^^B - 右边长条中间,B - 右边单点^^^B - 左边单点,297,657,83 + 0.2,607,B - 右边长条中间,B - 左边单点,297,657,1656471,42 + 0.0
,,"HIT","SEVENTEEN",,,分开,251 + 489、251 + 490、251 + 491、252 + 489、252 + 490、252 + 491、252 + 489、252 + 490、252 + 491、252 + 489,A - 右边单点^^^B - 左边单点,A - 右边连点第 2 个^^^B - 左边连点第 2 个,294,566,63 + 0.0,251、252、253、489、490、491,A - 右边单点,A - 右边连点第 2 个,294,566,1301166,32 - 0.5
